GeneSymbol,EnsemblGeneID,TCGA-BA-5152,TCGA-CQ-5329,TCGA-BB-A5HY,TCGA-CN-6998,TCGA-CR-7392,TCGA-CN-A6V1,TCGA-BB-A6UM,TCGA-CN-5361,TCGA-BB-4223,TCGA-CV-7090,TCGA-CQ-7069,TCGA-CV-A6JY,TCGA-MZ-A7D7,TCGA-CQ-5333,TCGA-CV-7410,TCGA-CV-7250,TCGA-CV-6935,TCGA-CV-7438,TCGA-CV-A6JM,TCGA-CR-6472,TCGA-QK-AA3K,TCGA-UF-A7JH,TCGA-F7-A61V,TCGA-CQ-6219,TCGA-CV-5966,TCGA-BA-A6DJ,TCGA-DQ-7596,TCGA-CR-7393,TCGA-HD-7831,TCGA-CN-4736,TCGA-CV-A6JN,TCGA-DQ-5631,TCGA-CV-5440,TCGA-HD-7754,TCGA-BA-A6DE,TCGA-UF-A71E,TCGA-MT-A67D,TCGA-CN-4727,TCGA-UF-A7JV,TCGA-UF-A7JT,TCGA-CQ-A4C7,TCGA-P3-A6T3,TCGA-CN-5364,TCGA-CV-5971,TCGA-CV-6945,TCGA-F7-A50J,TCGA-CQ-A4CD,TCGA-CR-7383,TCGA-BB-7866,TCGA-CN-6997,TCGA-BA-A6DA,TCGA-BA-5559,TCGA-CV-5443,TCGA-CX-A4AQ,TCGA-D6-A6EQ,TCGA-BB-7861,TCGA-UF-A7JS,TCGA-CQ-5334,TCGA-CV-A45P,TCGA-CV-A468,TCGA-CR-7367,TCGA-UF-A7JK,TCGA-CV-7103,TCGA-CV-5979,TCGA-CV-5970,TCGA-CN-4737,TCGA-BA-A6DB,TCGA-CV-7418,TCGA-CQ-7065,TCGA-UF-A718,TCGA-P3-A6SX,TCGA-CN-A63U,TCGA-HD-8634,TCGA-QK-A6IF,TCGA-CV-5976,TCGA-CN-6017,TCGA-CV-7101,TCGA-CR-7373,TCGA-BB-4217,TCGA-CV-7252,TCGA-CQ-A4CI,TCGA-KU-A66T,TCGA-CV-A464,TCGA-CN-4741,TCGA-CR-7368,TCGA-BA-A4II,TCGA-BA-A4IF,TCGA-QK-A64Z,TCGA-CN-5363,TCGA-CV-7091,TCGA-CV-6933,TCGA-CX-7085,TCGA-CQ-7063,TCGA-CV-6942,TCGA-CV-7406,TCGA-UF-A71A,TCGA-QK-A8Z7,TCGA-CV-6960,TCGA-CV-A45W,TCGA-CV-7422,TCGA-CV-7235,TCGA-CN-6024,TCGA-CN-4729,TCGA-CN-5366,TCGA-CV-A45X,TCGA-BB-7863,TCGA-D6-6826,TCGA-HD-7832,TCGA-QK-A6IG,TCGA-CV-6950,TCGA-UF-A71D,TCGA-CN-6022,TCGA-CV-7248,TCGA-CN-A498,TCGA-CN-4730,TCGA-BB-8601,TCGA-D6-A6EP,TCGA-MT-A51X,TCGA-P3-A5QE,TCGA-CV-7236,TCGA-CN-6995,TCGA-P3-A6SW,TCGA-P3-A5Q5,TCGA-QK-A6II,TCGA-UF-A7JF,TCGA-CN-4725,TCGA-D6-6827,TCGA-CV-5442,TCGA-CX-7219,TCGA-CV-A461,TCGA-QK-A8ZB,TCGA-QK-A6VC,TCGA-BA-6872,TCGA-CV-5439,TCGA-DQ-7591,TCGA-CR-7386,TCGA-CV-A6K1,TCGA-CV-6954,TCGA-CV-6961,TCGA-CQ-5325,TCGA-CV-6003,TCGA-WA-A7H4,TCGA-CN-6988,TCGA-D6-6825,TCGA-D6-A6EO,TCGA-CV-A6JD,TCGA-HD-8224,TCGA-CN-4742,TCGA-CV-7429,TCGA-P3-A5Q6,TCGA-P3-A5QF,TCGA-CN-5355,TCGA-CR-7372,TCGA-DQ-7589,TCGA-P3-A6T5,TCGA-CR-6478,TCGA-CV-A45Y,TCGA-CR-6482,TCGA-F7-A624,TCGA-CX-7082,TCGA-CV-7089,TCGA-CN-6996,TCGA-QK-A652,TCGA-CV-7242,TCGA-TN-A7HL,TCGA-BA-4077,TCGA-CV-A6JZ,TCGA-CN-5365,TCGA-CV-5444,TCGA-CV-6934,TCGA-CV-5977,TCGA-CN-4731,TCGA-MT-A67F,TCGA-CR-7388,TCGA-F7-8489,TCGA-CV-7255,TCGA-CR-7380,TCGA-DQ-5625,TCGA-CR-7389,TCGA-RS-A6TP,TCGA-UF-A7JC,TCGA-CN-5373,TCGA-CN-6992,TCGA-BA-A4IG,TCGA-CN-5370,TCGA-CN-6018,TCGA-D6-A4Z9,TCGA-UF-A7JO,TCGA-CV-7261,TCGA-BB-8596,TCGA-CV-7099,TCGA-IQ-A6SH,TCGA-CN-5360,TCGA-BB-4224,TCGA-CV-6441,TCGA-H7-A76A,TCGA-CQ-5327,TCGA-CV-7102,TCGA-CN-A6V6,TCGA-HD-7229,TCGA-CQ-6227,TCGA-CN-A63W,TCGA-CQ-A4C6,TCGA-CN-4726,TCGA-CV-7247,TCGA-KU-A66S,TCGA-D6-8568,TCGA-CR-6491,TCGA-CN-A49A,TCGA-CN-A641,TCGA-CV-7411,TCGA-IQ-7632,TCGA-CN-A6UY,TCGA-CN-5367,TCGA-CR-7364,TCGA-DQ-7594,TCGA-CV-7434,TCGA-QK-A6VB,TCGA-D6-6824,TCGA-CQ-6218,TCGA-C9-A47Z,TCGA-CV-5431,TCGA-CV-A45Q,TCGA-CQ-5332,TCGA-CV-7435,TCGA-CV-7440,TCGA-CN-A6V7,TCGA-QK-AA3J,TCGA-DQ-7593,TCGA-CR-7390,TCGA-CQ-A4CB,TCGA-UF-A7JJ,TCGA-CN-6994,TCGA-CR-5247,TCGA-CN-6023,TCGA-CQ-A4C9,TCGA-BA-5558,TCGA-CV-A6JT,TCGA-MT-A51W,TCGA-CQ-7071,TCGA-CN-A49B,TCGA-CV-A465,TCGA-BA-4075,TCGA-BA-5556,TCGA-CN-6013,TCGA-CN-4728,TCGA-BA-6870,TCGA-T2-A6X2,TCGA-4P-AA8J,TCGA-CN-A497,TCGA-HD-A4C1,TCGA-CQ-5324,TCGA-CV-7238,TCGA-F7-A50I,TCGA-F7-A61S,TCGA-CV-A45U,TCGA-P3-A6T7,TCGA-BA-4076,TCGA-BA-5557,TCGA-CN-4739,TCGA-CV-6952,TCGA-BB-7872,TCGA-P3-A5QA,TCGA-CV-7424,TCGA-F7-7848,TCGA-UF-A7J9,TCGA-CR-7391,TCGA-CV-A45T,TCGA-CQ-6221,TCGA-D6-8569,TCGA-CV-6436,TCGA-CR-7369,TCGA-F7-A50G,TCGA-CV-A6JO,TCGA-QK-A8ZA,TCGA-CR-7370,TCGA-CN-A6V3,TCGA-TN-A7HI,TCGA-BA-5555,TCGA-QK-A8Z9,TCGA-CR-6467,TCGA-DQ-7588,TCGA-CV-6943,TCGA-CV-7407,TCGA-CV-6940,TCGA-T2-A6WX,TCGA-CV-6956,TCGA-D6-6515,TCGA-CQ-7068,TCGA-CV-7178,TCGA-P3-A6T8,TCGA-F7-A61W,TCGA-CV-5973,TCGA-CN-6012,TCGA-CV-7100,TCGA-IQ-A61H,TCGA-CV-7428,TCGA-CQ-6225,TCGA-CV-6951,TCGA-CV-A45R,TCGA-DQ-5630,TCGA-P3-A6T6,TCGA-CR-7402,TCGA-HD-A6HZ,TCGA-CN-6020,TCGA-CV-6936,TCGA-CV-7263,TCGA-T2-A6WZ,TCGA-CV-A45V,TCGA-CV-5436,TCGA-CN-4723,TCGA-CV-7416,TCGA-CQ-6220,TCGA-CN-4738,TCGA-UF-A7JA,TCGA-CR-6481,TCGA-CR-6487,TCGA-CV-6962,TCGA-KU-A6H8,TCGA-F7-A622,TCGA-CV-7097,TCGA-HL-7533,TCGA-BB-7871,TCGA-CR-5250,TCGA-CV-A45O,TCGA-CN-6021,TCGA-CR-6474,TCGA-CR-7385,TCGA-CQ-5330,TCGA-CQ-6229,TCGA-HD-A634,TCGA-CV-A6K2,TCGA-CN-A642,TCGA-BA-A8YP,TCGA-CN-A499,TCGA-CN-A63T,TCGA-CR-7397,TCGA-HD-7917,TCGA-CV-7437,TCGA-CV-6953,TCGA-CV-5430,TCGA-BA-5151,TCGA-P3-A6T2,TCGA-BA-4074,TCGA-CR-7395,TCGA-UF-A71B,TCGA-BB-A5HZ,TCGA-DQ-7590,TCGA-CR-7365,TCGA-CR-5248,TCGA-CR-6492,TCGA-CR-6484,TCGA-CV-7104,TCGA-MZ-A6I9,TCGA-KU-A6H7,TCGA-QK-A8Z8,TCGA-CV-7409,TCGA-CX-7086,TCGA-CV-7245,TCGA-CQ-A4CH,TCGA-CN-6010,TCGA-CV-A6JU,TCGA-UF-A719,TCGA-CV-7413,TCGA-BA-5153,TCGA-BA-A6D8,TCGA-CN-A49C,TCGA-CR-7376,TCGA-TN-A7HJ,TCGA-CR-6493,TCGA-D6-A6ES,TCGA-DQ-5624,TCGA-F7-8298,TCGA-CN-5358,TCGA-CN-4722,TCGA-H7-A6C5,TCGA-CR-6477,TCGA-BA-A6DG,TCGA-CN-4734,TCGA-RS-A6TO,TCGA-CN-A63V,TCGA-IQ-A61O,TCGA-HD-8635,TCGA-F7-A620,TCGA-BB-4227,TCGA-CN-5369,TCGA-IQ-A61I,TCGA-CR-6480,TCGA-BA-6871,TCGA-BA-A4IH,TCGA-QK-A6IJ,TCGA-BA-6873,TCGA-CN-5359,TCGA-MT-A7BN,TCGA-HD-A633,TCGA-QK-A6IH,TCGA-BB-4225,TCGA-CV-7427,TCGA-IQ-A6SG,TCGA-CV-7414,TCGA-BA-A6DD,TCGA-CV-7446,TCGA-IQ-A61G,TCGA-CV-7177,TCGA-CV-5441,TCGA-BA-4078,TCGA-P3-A6T4,TCGA-CR-5249,TCGA-BA-A6DL,TCGA-CV-7433,TCGA-BB-4228,TCGA-BA-A6DI,TCGA-BA-5149,TCGA-CV-5435,TCGA-BB-A6UO,TCGA-CR-6470,TCGA-H7-8502,TCGA-CR-7404,TCGA-CR-7394,TCGA-CV-7180,TCGA-CV-7425,TCGA-IQ-A61E,TCGA-CV-A6K0,TCGA-CV-6433,TCGA-CQ-7072,TCGA-IQ-A61J,TCGA-CN-5374,TCGA-CV-7095,TCGA-DQ-7592,TCGA-BB-7870,TCGA-CQ-6224,TCGA-CV-5432,TCGA-IQ-7631,TCGA-UF-A7JD,TCGA-CV-7253,TCGA-CQ-6223,TCGA-T3-A92N,TCGA-T3-A92M,TCGA-CV-5434,TCGA-CQ-5331,TCGA-QK-A6V9,TCGA-CV-7183,TCGA-CR-7379,TCGA-HD-A6I0,TCGA-CN-4733,TCGA-CQ-5323,TCGA-CV-7430,TCGA-CQ-A4CA,TCGA-CQ-5326,TCGA-D6-A4ZB,TCGA-CV-A460,TCGA-CV-7421,TCGA-CQ-7067,TCGA-CQ-A4CE,TCGA-CQ-6222,TCGA-CV-5978,TCGA-CR-7398,TCGA-CN-5356,TCGA-CR-7401,TCGA-CQ-6228,TCGA-P3-A6T0,TCGA-CN-4740,TCGA-CR-5243,TCGA-D6-6516,TCGA-CV-A6JE,TCGA-CV-A45Z,TCGA-CQ-A4CG,TCGA-CV-6939,TCGA-CN-6011,TCGA-HD-7753,TCGA-CR-6473,TCGA-C9-A480,TCGA-DQ-5629,TCGA-CV-6941,TCGA-CV-7432,TCGA-BA-7269,TCGA-IQ-7630,TCGA-D6-6517,TCGA-H7-A6C4,TCGA-BA-6868,TCGA-CR-7399,TCGA-CR-6471,TCGA-MT-A67A,TCGA-CN-6019,TCGA-H7-7774,TCGA-CV-6959,TCGA-CR-7382,TCGA-D6-A74Q,TCGA-H7-8501,TCGA-D6-A6EM,TCGA-D6-A6EN,TCGA-HD-8314,TCGA-CV-7415,TCGA-D6-A6EK,TCGA-CN-6989,TCGA-BB-A5HU,TCGA-CV-6937,TCGA-CV-7423,TCGA-CV-6955,TCGA-CV-7254,TCGA-CR-6488,TCGA-BB-7862,TCGA-DQ-7595,TCGA-CR-7377,TCGA-BB-7864,TCGA-UP-A6WW,TCGA-CR-7371,TCGA-WA-A7GZ,TCGA-CV-7568,TCGA-CV-A463,TCGA-BA-6869,TCGA-CV-7243,TCGA-D6-6823,TCGA-CR-7374,TCGA-F7-A623,TCGA-CV-6948,TCGA-MZ-A5BI,TCGA-CN-4735,TCGA-T2-A6X0,TCGA-CV-6938,TCGA-CN-6016
BRD1,ENSG00000100425,2.8341650966685115,2.3851548968843437,3.0008112878071898,2.8548334839516083,3.0380498191795198,3.0692209589308392,3.4046715531866343,3.5974358256762935,3.3573267858624627,3.9779667576194773,3.850549419651988,3.6854356214113233,2.878646878705251,2.557385581423525,3.4087390301717333,3.5243019315352906,3.7636877635769235,3.339935493391058,2.4079781007147782,3.2395660712288232,3.085594615025436,3.6176746254686813,3.592875582364421,2.8041361851831708,2.92837032301897,3.111164889078889,3.2382824394624725,3.592803840399619,3.0043755441880773,3.209390977467428,2.798734880622374,2.557385581423525,3.6012567483373257,3.872789368006237,3.125204736029637,3.731639443469658,3.1249897699786637,3.228864855998545,3.130502609110377,3.1588701828550745,2.731096329614531,3.4099339661773826,3.356228340661374,2.855431641031734,2.7386813805743078,3.144291150044445,3.106398575075743,3.492430058961195,3.6035729383200756,3.705480334841622,3.5888765081261207,3.60961314376308,3.44817413597714,3.839778231742521,2.7393512808472367,2.8022139005934252,1.5909612413425993,3.2037962823202712,3.721088248798098,3.5621080717605453,3.370108469207648,3.529333720485082,3.5328655031063247,3.3650905889093448,3.7213179694697667,3.877744249949002,3.268284666520996,3.935601181562659,2.600126999575723,3.282247037395401,3.7464740124484894,3.2712912015640114,3.7477525926785606,3.7883411764500803,3.5294961474498243,2.981341227700802,3.4490462702495974,2.711076354249829,3.8203934356466607,2.8698714061777126,3.916142206164028,3.728747725429758,3.2226500224514774,3.719544890540046,3.545177634615292,3.658896957126849,3.3278310517455987,3.295899310515491,3.4309408944573163,3.2518402587547186,3.499080497769057,3.441496759115056,3.499820380647066,3.1379133220884063,3.505979825453147,4.520598252871257,4.057129637658546,3.1829782659865073,3.820689560559215,2.9893025277654637,4.0338458364346765,4.241939308254039,3.5695640026015334,3.212117939694227,4.805674234241052,3.451211111832329,3.2660518907473186,2.8929543927537837,2.6514535800840178,3.6188611828054094,3.7597204414519725,3.151355538739495,3.939753149952227,3.8332848029967668,2.3007094716500966,3.6105465255144527,2.512884231408408,3.77504000313175,3.7178025248651263,3.3294967825587385,2.266456744135941,3.782890780636221,3.764696466778562,2.9967864271069353,3.181563757689206,2.8142222678683684,3.678984571825195,3.605091290117274,3.7350563672198573,3.293385199501399,3.6198238091154162,3.553249900668493,3.000450771770857,3.5642440148600207,3.886325775679439,2.844626684669808,2.948750341824445,2.89704676223591,3.3200224794503224,2.8918663141269723,3.2930761467476692,3.286393268824986,4.030980467719335,3.430432479247067,3.318389155063521,2.8694766339654016,3.425888934024304,3.3423271731066473,2.690908712626481,2.971092856901171,3.6584514358323585,3.265496907073873,3.467631632469433,4.23224630613649,3.7070829917717063,2.438931541934545,4.390096712135975,3.7111204181159603,2.5336131813794323,3.7412512401706133,3.3645304114399894,3.3640120535586147,3.7317154630961302,3.763868320178723,3.074676686294496,2.961104679729053,3.1589347944003303,3.10006937198792,3.2849138394256876,3.7861781287987664,3.283847710086246,3.021888314693807,3.0396297391952953,3.5516759664201984,3.4981997977729256,2.5083779417973613,3.040594394813524,3.603145613802619,3.696372248281764,3.8946916735255765,3.728802134517244,3.567654959811168,4.034770355947753,2.815472961087332,2.5833987339001445,2.720212787181119,3.287028957330926,3.3888645660012275,3.98626529307027,3.4605066815577286,3.1756523382164508,3.3423698456606203,3.9720584639470586,3.090734894298902,2.9476287565694106,3.1045211787753995,3.0285337915908577,3.3682515119308842,3.3961868956335204,3.245343535963568,2.9238337513381087,3.7990458487243006,3.3347398786686413,2.7747343574498626,3.128062392916585,3.2209799499744625,3.225244076352296,3.5670707988350934,4.205392512989685,3.648361896605205,3.6215947715822745,3.2638607131876043,2.7405174615617147,3.642932569358486,3.3478357085622394,3.634209892742628,4.985181617767915,3.402844942569225,3.3139278501901974,3.392276202331583,3.3730634986331607,3.7124307029205736,1.7067294550325998,4.18022744275874,3.5912724946614,3.3991437438915595,3.4055023045535386,3.968459444876521,3.348388240021389,3.5042135840286774,3.1058624253801344,3.3099183033456767,3.856756672392901,2.899040250599505,3.409377357767536,3.8255821300329163,2.8360655080117443,3.2207942669709597,3.2337193678562968,3.070372152848202,3.4722668012466182,3.3428533797469084,1.5645245038355107,3.3110961739030538,3.829332044763756,3.693698815997261,3.367678584139967,3.4894401759258526,2.383966890904399,3.827839344122688,3.3556788042744974,3.4120362791104517,3.3466023752989855,3.3186639141798375,2.825867018401085,3.887846916886082,3.7409923020988933,3.183105344891779,3.5050270860997204,3.1352064994306743,3.44748662836118,2.548485946760316,2.5046203924035524,4.039542011237343,3.8117484452102195,4.1925887215666435,3.281638909236659,3.075857757112748,3.0073031611961194,2.9384363588516944,2.6821687466955217,3.6251769566805123,3.441616269406558,3.2803476412452346,3.7050710957339277,3.8002890512837566,3.7075027041561253,2.661111097901239,3.819106117738234,3.5022032844992417,3.481828487049515,2.7897292513757694,3.5524385552535382,3.6551800689789338,4.082762189523161,2.8171115727956972,3.375956902184227,3.223885867941667,3.268973282348467,3.660871586812304,3.249672877564646,3.2701252302929316,2.7930218876323134,4.224673167232894,3.2016652237644254,4.11982925031631,3.553004086602438,3.7749029975577,3.4988508017706943,3.4193905694461666,2.6553747283520943,3.1192897683747516,3.8311273312050225,3.4939546936413706,3.4842799441193772,3.6562675347942895,3.595360434163704,2.1911836092200394,3.7292699679841985,3.5288713282381208,3.4051755086352986,3.0346911346286367,3.243471062357467,3.5665472870275416,3.0036562018195405,3.2909256621491596,3.256029372685603,3.150007187562961,3.515157346034228,2.8959423845192873,3.292192773901891,3.2876643658595364,3.5822669533505125,3.801934646273351,3.6041780981334073,3.4389581478975493,3.542802827427389,3.283314349825984,3.048846481192163,3.3989112485650272,2.9622713768932285,3.234623941363856,3.2078772379741496,3.661008455160568,3.4355885927108245,3.246560101897059,3.517829984809274,3.363829883592985,3.6430596022337602,3.7901985985710023,4.212787205145809,3.1813093169234072,3.086885647787594,2.026977066281044,2.9114614992009327,3.7101947941845816,3.4174879985136664,3.099732828401228,3.46506025044313,2.8139145541943567,3.179240320503628,3.096447407606131,3.276615768673602,3.504950839764006,3.1288542667153414,3.7105034014857896,2.9620307071052174,3.7334411166531236,3.8139966175917075,3.753165927971852,4.144674555899126,2.9192256539749235,3.9252683944446862,2.8627092580763223,3.531905414586348,2.8473154729900503,3.188052711336431,3.1420539447198514,3.5153844606369478,2.322389683450215,2.284277218055128,3.439237480889314,3.290217952763862,3.2911614881509332,3.2084548311488827,3.5546134079799825,3.093847469669617,3.0033863559344667,2.9201980067705753,2.7654286619450543,3.3832204333656564,3.0660202839744577,3.932996578257794,3.2404669873985994,3.1361749770145604,3.0939657503694473,2.903905940650476,3.627770240935268,3.0823960351538884,3.4472882479563833,2.423040253361513,3.138814468902282,3.502216016726537,2.6035017263563796,2.289745953564187,3.247122416872948,3.030424367899513,3.6332451941685595,3.4793599218915507,3.845510123083573,2.9920614094795286,4.213393944969324,3.268359531991078,3.271186601597253,3.754010932264519,3.762412603255654,4.271776744947213,3.5397791916984938,3.5472153659790897,3.2438823013856366,3.2957377158606938,3.5131875203708556,2.803702344747177,3.674234647793698,2.9453267772646265,3.6595021886972066,3.263815654078639,3.616816406734368,3.293341053161169,3.1192897683747516,3.5785523329790245,2.900992359240733,3.5293587104391957,3.207221311316708,3.885261974386794,3.5758931647720007,3.6867582283285816,3.13950223854014,3.1556521000293074,3.470016177532698,3.29632524604704,3.472825660459839,3.1515341413479168,3.6841454723745315,3.730487799263776,3.8103402708830947,3.1038500875835764,2.990246949554414,3.8030926817870028,3.2209025849606414,3.7280511078204293,3.3586072491178105,2.712353660276962,2.014605243236614,3.176147212783731,3.663037145671165,3.2835958700903802,3.1803865927909913,3.689802338489335,3.8869792828299956,2.9727294100975876,2.498761465671852,3.6016608645979202,3.616487091433995,3.173047459255137,3.903038270112912,2.9890663256865184,3.5534096573545444,3.8513392828212507,3.6876542217995887,2.7720334313383552,2.8376809098526845,3.4768352939350304,3.31326036574917,3.010242755527748,3.5203216649738005,3.2045476696982362,3.539804001374093,4.184034269338168,3.8561690267063042,3.2646114912233286,3.0329647905069543,4.105703217575144,4.398220379636997,2.532940288372874,3.062035341084837,2.6900818059835525,2.9243089567288387,3.5343231170105387,3.229572542114519,2.8510593807891578,4.507122282783113,3.3296833394986107,3.446719406231572,3.5464623581670915,3.3941848472367853,3.023840829257658,3.788194985580149,2.4808079696586973,2.1564289781692256,2.2903654208508843,3.9058129809517657,3.022456591530122,2.9433024942232353,3.6960717343488225,3.6211493035690023,3.4031995404332465,3.5444359272107033,3.5449180803967164,3.684033230958449,3.2944296021093282,3.856527618642973,3.5943216177483217,3.209562538420153,3.0965992072142465,3.3027138551707305,3.688236319295255,3.720573979473069,3.6738729681099667,3.6155928565109607,3.1724715139236026,3.4157992214727466,3.331275267146615,3.960307820513821,2.8602675949199248,3.135600534859441,2.8376203649152734,3.4341878465684554,3.570657220305291,2.9372502183820677,3.6908863700288808
