GeneSymbol,EnsemblGeneID,TCGA-77-A5GF,TCGA-NC-A5HJ,TCGA-85-7843,TCGA-34-8455,TCGA-39-5037,TCGA-77-7338,TCGA-NK-A7XE,TCGA-22-1016,TCGA-21-1083,TCGA-18-3419,TCGA-LA-A7SW,TCGA-34-8454,TCGA-63-A5MG,TCGA-85-A4QR,TCGA-85-7699,TCGA-77-A5GB,TCGA-43-2576,TCGA-63-7021,TCGA-37-4132,TCGA-21-1078,TCGA-22-4604,TCGA-96-A4JL,TCGA-33-4582,TCGA-60-2723,TCGA-O2-A52N,TCGA-43-8115,TCGA-21-1082,TCGA-90-6837,TCGA-56-8082,TCGA-52-7811,TCGA-68-A59I,TCGA-77-7140,TCGA-98-8021,TCGA-85-7844,TCGA-LA-A446,TCGA-66-2734,TCGA-58-8386,TCGA-39-5019,TCGA-58-8393,TCGA-66-2771,TCGA-85-8352,TCGA-70-6723,TCGA-NC-A5HR,TCGA-77-A5G6,TCGA-66-2767,TCGA-39-5016,TCGA-22-1011,TCGA-96-7544,TCGA-85-8288,TCGA-77-7465,TCGA-34-5927,TCGA-18-4721,TCGA-63-A5MI,TCGA-O2-A52W,TCGA-56-A49D,TCGA-58-A46L,TCGA-37-A5EM,TCGA-56-7579,TCGA-56-7221,TCGA-66-2763,TCGA-66-2744,TCGA-56-8629,TCGA-60-2711,TCGA-37-4135,TCGA-77-8139,TCGA-98-A53D,TCGA-56-8628,TCGA-22-4591,TCGA-21-1076,TCGA-92-7341,TCGA-56-8625,TCGA-66-2777,TCGA-22-1017,TCGA-85-A4JB,TCGA-33-AASB,TCGA-NK-A5CR,TCGA-22-4605,TCGA-77-8138,TCGA-21-1070,TCGA-56-A5DR,TCGA-21-1081,TCGA-22-4613,TCGA-18-5592,TCGA-60-2708,TCGA-56-8624,TCGA-63-7020,TCGA-85-8481,TCGA-85-6175,TCGA-94-A4VJ,TCGA-22-4607,TCGA-56-8201,TCGA-39-5029,TCGA-77-7463,TCGA-51-4079,TCGA-22-5485,TCGA-34-5236,TCGA-63-7023,TCGA-66-2765,TCGA-77-8153,TCGA-94-7033,TCGA-68-A59J,TCGA-60-2720,TCGA-37-4133,TCGA-94-8035,TCGA-34-5234,TCGA-63-A5MW,TCGA-18-3421,TCGA-85-8666,TCGA-96-8170,TCGA-68-7755,TCGA-56-7222,TCGA-33-4586,TCGA-77-7142,TCGA-43-2578,TCGA-56-7223,TCGA-43-6770,TCGA-85-8052,TCGA-22-5480,TCGA-56-8308,TCGA-39-5024,TCGA-52-7622,TCGA-51-6867,TCGA-63-A5MY,TCGA-60-2697,TCGA-22-1005,TCGA-60-2726,TCGA-56-8083,TCGA-66-2737,TCGA-39-5036,TCGA-56-1622,TCGA-79-5596,TCGA-51-4081,TCGA-90-7766,TCGA-98-A53J,TCGA-66-2792,TCGA-43-6647,TCGA-92-8063,TCGA-22-5492,TCGA-NC-A5HO,TCGA-66-2756,TCGA-77-8008,TCGA-94-A5I4,TCGA-33-4547,TCGA-34-2608,TCGA-58-8392,TCGA-34-5239,TCGA-77-8140,TCGA-60-2704,TCGA-33-4587,TCGA-85-6561,TCGA-60-2709,TCGA-22-4609,TCGA-85-8287,TCGA-33-4589,TCGA-37-3792,TCGA-NC-A5HP,TCGA-21-5784,TCGA-NC-A5HQ,TCGA-18-4086,TCGA-96-7545,TCGA-85-A4JC,TCGA-22-5491,TCGA-60-2707,TCGA-43-A56U,TCGA-22-5478,TCGA-85-8353,TCGA-18-3407,TCGA-34-A5IX,TCGA-66-2800,TCGA-56-8623,TCGA-77-7141,TCGA-63-A5MH,TCGA-85-8584,TCGA-63-A5MT,TCGA-58-8388,TCGA-98-8023,TCGA-33-AASI,TCGA-77-8154,TCGA-39-5011,TCGA-60-2719,TCGA-66-2727,TCGA-85-6798,TCGA-NK-A5CX,TCGA-NC-A5HF,TCGA-37-4141,TCGA-98-A53C,TCGA-63-A5MS,TCGA-22-4601,TCGA-34-5241,TCGA-46-6025,TCGA-96-A4JK,TCGA-85-8580,TCGA-18-5595,TCGA-77-8146,TCGA-66-2754,TCGA-21-1072,TCGA-63-A5MJ,TCGA-94-A5I6,TCGA-56-5898,TCGA-77-6842,TCGA-85-A4CN,TCGA-85-8070,TCGA-63-5131,TCGA-66-2769,TCGA-O2-A52V,TCGA-22-1012,TCGA-85-A4PA,TCGA-46-3767,TCGA-77-8131,TCGA-85-A50M,TCGA-90-7964,TCGA-37-5819,TCGA-18-3416,TCGA-33-4532,TCGA-77-A5G8,TCGA-60-2722,TCGA-60-2714,TCGA-22-A5C4,TCGA-52-7809,TCGA-94-8490,TCGA-90-A4ED,TCGA-90-7769,TCGA-63-A5MU,TCGA-6A-AB49,TCGA-56-A62T,TCGA-77-A5FZ,TCGA-NC-A5HL,TCGA-66-2773,TCGA-34-5928,TCGA-56-7823,TCGA-58-8387,TCGA-68-8250,TCGA-77-8150,TCGA-66-2780,TCGA-34-2596,TCGA-34-8456,TCGA-43-5670,TCGA-22-0940,TCGA-60-2716,TCGA-85-A513,TCGA-33-A4WN,TCGA-77-8130,TCGA-77-8145,TCGA-90-A59Q,TCGA-85-8479,TCGA-NK-A5D1,TCGA-58-8390,TCGA-52-7812,TCGA-51-4080,TCGA-56-8304,TCGA-39-5030,TCGA-85-A4CL,TCGA-92-7340,TCGA-77-8144,TCGA-85-6560,TCGA-NC-A5HK,TCGA-66-2789,TCGA-85-A50Z,TCGA-37-3783,TCGA-85-A53L,TCGA-77-8148,TCGA-NC-A5HT,TCGA-56-7730,TCGA-O2-A5IB,TCGA-63-A5MV,TCGA-66-2794,TCGA-33-A5GW,TCGA-85-8277,TCGA-22-4593,TCGA-85-8048,TCGA-66-2782,TCGA-22-5474,TCGA-85-8354,TCGA-43-3920,TCGA-77-A5G7,TCGA-O2-A52Q,TCGA-18-3406,TCGA-37-4129,TCGA-22-1002,TCGA-98-A53I,TCGA-68-7757,TCGA-77-8156,TCGA-22-1000,TCGA-22-4594,TCGA-52-7810,TCGA-18-3410,TCGA-J1-A4AH,TCGA-85-7698,TCGA-18-3415,TCGA-66-2793,TCGA-63-A5MB,TCGA-43-8116,TCGA-21-5783,TCGA-21-5786,TCGA-90-7767,TCGA-77-8009,TCGA-43-7656,TCGA-39-5022,TCGA-58-8391,TCGA-56-8504,TCGA-39-5031,TCGA-MF-A522,TCGA-85-7710,TCGA-66-2757,TCGA-21-1079,TCGA-63-7022,TCGA-77-A5GH,TCGA-63-A5MR,TCGA-18-4083,TCGA-66-2742,TCGA-43-6773,TCGA-60-2724,TCGA-46-3768,TCGA-56-8626,TCGA-33-AAS8,TCGA-43-7658,TCGA-56-A4ZK,TCGA-21-A5DI,TCGA-43-6143,TCGA-66-2791,TCGA-66-2786,TCGA-85-8350,TCGA-90-A4EE,TCGA-22-4595,TCGA-66-2778,TCGA-63-A5MM,TCGA-56-8503,TCGA-37-4130,TCGA-60-2695,TCGA-43-2581,TCGA-43-8118,TCGA-98-8022,TCGA-43-A474,TCGA-98-7454,TCGA-94-8491,TCGA-37-A5EL,TCGA-94-7943,TCGA-85-8276,TCGA-77-8128,TCGA-56-6545,TCGA-18-3414,TCGA-33-6737,TCGA-43-6771,TCGA-18-3409,TCGA-22-5483,TCGA-77-7335,TCGA-60-2710,TCGA-56-5897,TCGA-85-8582,TCGA-33-4533,TCGA-NC-A5HH,TCGA-56-7582,TCGA-77-A5G3,TCGA-22-5481,TCGA-56-A4BW,TCGA-85-7696,TCGA-66-2766,TCGA-56-8307,TCGA-21-1080,TCGA-33-AASL,TCGA-39-5035,TCGA-77-8143,TCGA-43-A475,TCGA-43-A56V,TCGA-85-A512,TCGA-60-2721,TCGA-22-5477,TCGA-22-5472,TCGA-39-5034,TCGA-77-8133,TCGA-22-5471,TCGA-34-7107,TCGA-98-A539,TCGA-85-A510,TCGA-77-A5G1,TCGA-60-2696,TCGA-56-A4BY,TCGA-NC-A5HG,TCGA-60-2706,TCGA-77-6843,TCGA-56-7731,TCGA-77-8136,TCGA-85-8071,TCGA-68-7756,TCGA-33-4538,TCGA-77-8007,TCGA-18-3412,TCGA-85-8351,TCGA-56-A4ZJ,TCGA-60-2703,TCGA-85-7697,TCGA-33-6738,TCGA-77-7337,TCGA-77-A5GA,TCGA-NC-A5HI,TCGA-43-3394,TCGA-66-2785,TCGA-85-8355,TCGA-56-7580,TCGA-37-A5EN,TCGA-34-5232,TCGA-21-5787,TCGA-85-A5B5,TCGA-46-3769,TCGA-98-A538,TCGA-66-2768,TCGA-85-A511,TCGA-22-4596,TCGA-68-8251,TCGA-66-2781,TCGA-18-3408,TCGA-66-2753,TCGA-56-6546,TCGA-96-8169,TCGA-NC-A5HE,TCGA-66-2783,TCGA-56-8305,TCGA-NC-A5HM,TCGA-63-A5MN,TCGA-L3-A4E7,TCGA-21-1071,TCGA-58-A46K,TCGA-98-A53A,TCGA-39-5028,TCGA-34-2600,TCGA-66-2795,TCGA-43-7657,TCGA-92-8064,TCGA-66-2758,TCGA-63-5128,TCGA-22-5482,TCGA-39-5027,TCGA-XC-AA0X,TCGA-63-A5ML,TCGA-77-7138,TCGA-22-5489,TCGA-22-0944,TCGA-66-2755,TCGA-58-A46J,TCGA-63-6202,TCGA-66-2787,TCGA-21-5782,TCGA-18-3417,TCGA-85-8072,TCGA-NC-A5HN,TCGA-66-2788,TCGA-60-2713,TCGA-85-A4QQ,TCGA-22-4599,TCGA-66-2759,TCGA-98-A53H,TCGA-39-5021,TCGA-56-8622,TCGA-34-5240,TCGA-O2-A52S,TCGA-98-A53B,TCGA-46-6026,TCGA-34-5929,TCGA-94-7557,TCGA-46-3765,TCGA-46-3766,TCGA-39-5040,TCGA-56-A5DS,TCGA-66-2790,TCGA-85-7950,TCGA-77-7139,TCGA-22-5473,TCGA-33-AASD,TCGA-60-2725,TCGA-63-A5MP,TCGA-18-3411,TCGA-56-7822,TCGA-66-2770,TCGA-NK-A5CT,TCGA-85-8664,TCGA-60-2712,TCGA-58-A46M,TCGA-60-2715,TCGA-33-AASJ,TCGA-85-8049,TCGA-21-1077,TCGA-43-5668,TCGA-70-6722,TCGA-33-4583,TCGA-77-6845,TCGA-34-5231,TCGA-NC-A5HD,TCGA-63-A5M9,TCGA-56-8309,TCGA-33-4566,TCGA-22-5479,TCGA-92-8065,TCGA-77-6844,TCGA-37-3789,TCGA-56-A4BX,TCGA-60-2698,TCGA-21-1075,TCGA-58-A46N,TCGA-L3-A524,TCGA-98-8020,TCGA-39-5039
BRD1,ENSG00000100425,3.895099000809621,2.8917885628144737,3.252536766696175,3.8189732338295572,3.961206571840786,3.275215686654142,3.0798730058908723,3.2839513961316222,3.5930549216698777,3.395556412986553,3.1496495818949755,2.8175209350857076,3.401589511375091,4.474299749833633,3.6863996750728667,3.3449704875532262,3.389910925071665,3.679806604262873,2.3506952504623735,3.6609628338205416,3.5255677889013475,4.037830248939681,1.863581696005591,3.2354819952815173,4.175229165659577,3.711208541810934,4.160266762621818,2.5512699079309162,3.2169669736660977,3.3120697357162863,3.1626289887824104,2.426372114059261,3.8991176120870703,3.7071382240620934,4.07238024667726,3.4853495378656407,3.745011389040092,3.7463557671271177,3.6391511106893026,2.2045789690146465,3.4078965487495276,3.26570692600482,3.659947385674962,3.6829552688285876,2.800144066174471,3.2257068098431247,3.521842242627665,3.346574010408873,3.6486955195832422,3.1686099467891475,4.135206499430675,3.1725355192048714,4.103984330797713,2.9512147644207203,3.84010062619985,3.9391043102557095,3.5295836005492536,3.638954249797834,4.344792997174832,3.2715451984856867,2.780100084479952,3.8693285665315065,3.888256181020274,2.398788147633769,3.1971262453387386,3.8382256999809616,3.7774197155158307,3.436681563746977,3.248823224882104,3.9347618049360467,3.841339159661103,3.5970305240302465,3.4485838404633613,4.290616082009731,4.293157095534833,3.586776750754536,3.8950311209148256,3.3931003875868746,2.498940132337914,2.913856395934995,4.087157297006442,2.635522241459754,4.074394113006895,3.798620842188637,4.139199332793191,3.746560002959002,3.7692004712328613,3.4760964905486356,3.623176243891409,2.659559272910899,2.852937682077239,3.348388240021389,2.43373397997771,3.3059267580848175,3.483067638624996,3.610180333774339,4.312490924504388,2.8252971853968525,3.2031854917903004,4.418129215819178,4.691361075796899,2.7027018651383803,2.0119964876680254,3.7357496112895143,2.161307263720935,3.0022164401732696,2.3689638608233574,3.272067992559162,4.1931803537426156,3.6849533528939005,3.3989659567186092,3.9432180874262834,2.774586781183158,2.9422329764007156,3.819443383469798,4.10010302202911,4.2218384231357176,3.729705025748386,4.090853430451113,3.0798900682002808,3.6846055709054006,3.3747195695205403,3.076028846605962,3.3009729802682277,3.014426711755872,3.406835953484098,4.425224297137022,3.1251385960408165,3.056288716807729,4.561515550305748,3.2033577922258782,3.9422611317668994,3.8573341247653956,3.7923348057066923,3.907467558240039,3.054969998535533,2.583831946747654,2.876526769136095,2.917546326224484,2.9672239528280913,3.6663475809870394,3.9625582768705514,3.556453940443681,3.301543750548754,4.027003615448625,3.459497194194268,3.739567311370968,3.4220849553499035,2.445832624207628,3.4749032372462736,3.7071492702664335,3.808518913364426,3.6720745264096983,1.8573042622068923,2.2853134348971205,4.03984903575416,3.289140978826214,3.2214904550420553,3.1523294662785166,3.32877903095893,3.297749013899395,3.4135940824091753,3.3557915467536463,3.351529394820257,3.4780787398154525,3.750810139837746,3.1208993173799384,3.488797761815258,2.970319905666775,3.313695716714358,3.470237492707901,3.8842364693743097,3.151696488170897,2.7337231027394,4.1956625628559205,3.5858278581644094,3.9956201891477408,3.7328661281157767,2.6959492847980124,3.689578725509325,2.9398471604852876,3.6548937574733227,3.0619316892713364,3.894759569393132,2.216827325732671,3.684975787562883,3.525429977131405,3.645701658578835,3.0233440762043244,3.690294165078733,3.854663961014253,3.9880665810721663,3.5167211885660645,3.1653331373691502,2.9541032302848467,3.3186349946316445,3.2926198049813173,4.009454671610362,4.064753541143554,3.523649769604334,3.9261038203407423,3.8586375207068673,3.4931092969439845,2.7188109426524365,3.307676239436533,2.757279323490806,3.8039089517018874,3.031906824675882,3.7927616678245886,4.0284719084449545,3.6107354913421896,3.3294393755697174,3.070921652840663,2.7859480489071626,3.489915378270679,4.359169730743295,3.2571313407734253,3.8151347657837604,3.369215194125736,4.253996827505736,4.213183948521097,3.565195017304616,3.5739803699188752,2.108122955337913,3.299332588580872,3.269497009077459,2.6594222670032397,3.5953962420815233,2.586428495591542,4.134163427991962,3.3528573750730866,3.2997721621334617,3.1801637778296836,3.4437127280934994,3.557177240275816,3.0774139242381384,4.7517796911931685,2.4563856303785894,3.925866532629985,3.237701373490805,3.461463076185714,3.9268249354114784,4.636937774623463,3.1121830048623256,3.388768152644186,2.9837688861927334,4.4780657927763485,2.724279182926837,3.5103923219648983,2.960363429627513,3.2474870445666433,4.344395339470571,2.9981955031532523,2.434748308237999,2.7984653207050725,4.223499779936342,2.3879966137457074,2.902671763592374,2.16430358309365,3.2997575118393185,3.8843439374223845,3.779637944798667,3.924812503605781,3.3559747344931963,4.2018925821891076,3.666574823579046,3.7212632773894336,3.610085817589761,3.4643938152127394,3.239550796613645,2.8672441393280326,3.493916277263934,3.409879672370328,2.7564682570638435,3.9245465007396114,2.7852366608055252,2.0188121857428167,2.8785487942354173,3.479282306872341,3.0678107837896214,3.817725572680503,3.4338007340201746,3.2602515299865322,2.958954004327001,4.321415847218505,3.2732174731034953,4.447083226209652,3.808467429177265,3.0773968326188195,3.2782078272230337,3.919406828190049,3.6952255070394258,2.9774631112394667,3.542802827427389,3.5174772784323762,3.7283341492932336,4.210443416489241,3.14621530900708,3.807014818141287,2.287058517422328,3.4658569551450893,3.483067638624996,3.7579939645991813,3.0720886458595134,3.3602799881003045,3.4476717587974783,3.3679161671774462,3.1634021200051405,3.2394285938699183,3.2496880453873556,3.4529511888462787,2.8040329016739745,3.4058562499497214,4.212872786475258,3.8007963844548884,2.6588741132275078,3.8840312808681228,3.4108023893203336,3.53136898309984,2.765916585691413,3.2843068345815007,3.572368264238872,3.1836453053946556,3.5608738866989795,2.2436995429560933,2.7284865332427697,3.541217448102037,2.216827325732671,2.842576630770697,2.765916585691413,4.181476298737389,4.06137875379323,4.214901910160696,2.7334194231326183,2.8110188330179837,4.056670226184421,3.7081210051948528,4.310740005848607,2.7006172696816386,3.3214519269518377,3.840181213558493,2.842998938896163,3.123848259832919,3.310805431063173,2.892216143188068,2.866255206273428,3.664391815724071,3.925695661308888,2.961012044291469,3.0982005630542475,3.820791658506314,4.209944578143868,4.121189508822073,4.02952356109394,3.872474197051212,3.59465603110422,2.2155854163087976,3.562352339656034,2.9816152282411745,4.405829026463493,3.1564613390148892,4.392770769983638,3.6733755104478814,3.60711722305341,3.8002165605504175,3.760114470578724,4.658657078141354,3.759858896381645,3.883249342912699,4.673986002751605,2.991499170926328,3.456884982871153,4.440347627317807,3.09550251765867,3.0275787274742822,3.029311524785374,3.6285869774681907,3.9755935040183754,3.5638170791502377,3.9450645303791188,3.894856557947101,3.653885488716646,4.324234562270531,3.370750169214175,3.475499987264951,3.160307106104423,2.96419529121854,3.5732896880536096,3.60869098413692,3.710525442338597,3.4313688946580023,3.9807930704538528,2.240802778292082,3.4960148734377627,4.181706860902227,3.4235916163528897,3.375261902102914,3.756788469336465,4.580893176029546,3.964259993731573,3.553262190272433,2.900161586352823,3.3893465361624977,2.5197934862411002,4.3482890832891155,2.9715711430742084,3.805839296421891,2.9487316558801924,3.295708333069636,3.528108682165824,2.3977482095885922,2.8257042319364962,2.9181572170570442,3.846352900855114,2.8335985324577364,3.640574657407849,3.5837838184102835,2.925828562974206,2.907121408350534,3.672549804410054,2.760923490308823,3.4033359010232243,4.268441879521267,2.7534547825814,4.372401930724497,2.852957650865653,4.060151170946765,3.4159884628350756,3.670432481271002,4.1352229197223975,3.242206148570875,3.814775987141721,4.32997030307769,3.954959340785999,2.741876815374395,3.2800803379944856,3.4076790543020663,3.376207020275255,3.2376707845873844,2.769158146083504,3.374246600358169,3.809023361194049,1.6584171592642016,3.7174845078739156,3.8806365531115286,3.428236208675542,3.800889548707989,4.060531660428327,2.5534588096990936,2.3569888917924766,3.3831098142089626,3.69438992740731,3.6582343371456756,3.220066778347757,4.40330181208401,3.2944296021093282,3.8178278805939514,3.711296660123404,3.8994173486750783,2.7816534687880106,2.6615215958527605,3.170069263733407,4.055820362826449,3.1413673907597026,3.0007391918067308,3.7859794255985593,3.560678275320736,5.066140868160537,3.5935210995577207,3.049735307055894,2.6858504676452464,3.8152987491651342,3.4304057155880203,2.8007446239367777,3.1388799849006075,3.488373611745168,3.747419626285502,3.380036744288536,3.737924667511842,3.4424127517828182,3.750595786407657,2.794977238430429,2.8115532330335413,2.3414734568613147,3.404603437595058,3.891477515655109,3.932779315577509,4.171062678838576,3.246438491457951,2.410965160479689,3.835913971312552,2.806159050665703,3.628761932300494,3.2681798483356896,4.006719907865097,3.0473813379395875,3.486315356694343,3.385141088481347,3.6531517595001244,3.5583656066231493,3.1192731657308754
DOT1L,ENSG00000104885,2.513490745588118,2.336597604049056,2.3343680463619103,2.4281155848013696,1.1990598054953352,1.861875983967079,2.13950223854014,2.1546804136914064,2.3117356019792696,2.2691528672171732,2.4798255243400282,2.822097874485552,2.9044455612921607,2.8371762910531135,2.4960788070993756,3.3592540840755345,2.2000962582355847,2.6159106087166037,1.6105583366038396,1.6236327911065227,2.3940201716873752,2.7592836888473307,1.2387257271461283,2.173639163570579,2.1816750614148965,2.5532867691662497,3.4078421782115087,2.2700803664199434,2.081646406159707,1.7887692216575726,2.2428158840268417,1.6599245584023783,2.752020638771737,2.672199019115766,2.195536585293765,2.1097951413483957,3.2374872375457495,1.715366262379195,2.7646646237749986,1.8957291616449643,2.419835489910317,1.5909133502559083,2.7234493449959625,2.689120210518187,2.201696585677427,1.849358808852,2.548707875185253,2.497944421877743,3.165719030880371,1.9535632472352509,2.8772927237073276,1.7585590270496743,2.2635452698672753,2.9474230379904602,2.6864557048934428,2.269332429734163,3.3521087705637806,1.9144879859178114,2.562816334747368,2.4120227256150533,1.919912088677308,2.1862152865739737,1.800247628453575,0.8955352953183106,2.544856274889975,4.211222506266021,2.647913109543964,1.6712480752228742,2.247745266769967,2.0098129449411215,2.470094292647779,1.8116765280076976,2.297455568482858,2.61706334388818,2.5721135564842315,2.599246371383754,2.008271737963543,1.4422269452218184,1.911269735607428,2.8060971682781974,2.8141197039360266,2.2699607226041563,2.0955531524544684,2.517880364396201,1.977426475552346,2.085594615025436,1.8450283146495428,1.8824865451400743,2.5240636757772106,1.2007554315955868,2.0591821992116923,1.5882289089481045,2.187451054027326,1.8055813784645156,3.060998487683876,2.179224393640924,3.57251379133978,1.9808661701215258,3.3720745165006996,2.0766617013718873,2.5129095079239776,1.8417316434824973,0.6926950002822698,2.9125540652331097,0.770955870791122,2.9045804349213173,1.3300420350546989,2.567959116666629,2.8125392979173274,2.399854673572431,2.2341333956124827,1.3370259704053873,2.0547095827006356,2.340533785131391,2.013497991748977,2.2469248717203434,2.8289361726404625,2.4535439175426865,2.4218022811572664,2.4710573647972955,2.5022287488414667,1.784545860262,2.0172449292916435,2.097745621638519,1.8464732574999096,2.4653998832966053,2.2488991070763262,1.8948371607579224,1.820485342986379,1.9302074637290154,2.346616557534914,2.554588851677637,2.7402368004929345,1.946206829037528,2.5247657903866974,2.2741721890227864,1.84675405062994,1.842536404501239,2.5663280861329114,1.895923001923769,2.2610192372587354,2.6865229378059072,1.6141444324194554,1.2528394913842968,2.610770919679578,2.534385375402574,2.3183746926077835,2.3227069399401987,2.245404388631068,2.5348584514007184,2.268853546682294,2.739264859579318,2.2512343262227055,0.5285713188707577,1.1882110005130364,2.2493239736220767,1.9340635242545723,1.9996392811480423,1.7881845428082779,2.019096958630492,2.190045886894439,2.02602097071437,1.998159390184605,2.2843068345815007,1.9075829230828407,2.9723801893961097,1.7015934127574626,2.7528770155166105,2.327026216970588,2.417244936422132,1.909542715281219,2.7870980816110045,2.028144767713379,1.7765672609953562,2.4324249768047643,2.314725524260138,1.894216312963128,2.6289135426617865,1.3122585596895693,2.828306613775644,2.1740867785504,3.2584435468257125,1.963548106438987,2.7735322257505555,1.7110543218120664,2.6677559084103724,2.4581457356224354,1.7864709046933809,1.1104968819174024,2.2304797186143794,3.4332399040421993,2.8666113002710123,2.823525195359277,2.0133550586690676,3.058281856638591,1.611786162244664,3.021906076733622,2.517527670337266,2.2826177214813486,2.3857071246579338,2.8763892470545955,2.0032784034464783,1.9180045185978745,1.5360031512776058,2.222217226301569,2.4126189589919305,3.2947530664452382,1.4399422237514776,2.409662476707088,2.169411951991355,1.6214306677904478,2.1958200193407578,2.4197276430029513,1.8514392346735888,2.7210444883321614,1.980683414007109,1.8587767453081927,2.0455478139748235,2.070698443710362,2.9135500709301385,3.3935397606100612,2.5754575611330965,2.2832106179845306,2.1753329741913965,2.0290641096984388,2.1522807855134167,1.7354355263435766,2.8491185665532757,1.8283066137756439,2.8265993302731016,2.4306064309298114,2.2773301804610178,2.888675069293758,1.5304203835544121,2.752084884663649,2.07155675141204,1.5430008774024253,1.391932652796245,2.0177794125612345,2.248109737098025,2.5433968958075717,2.622321292651058,2.283418074209505,1.8764874784504466,2.368013984116111,2.2409553846834664,2.29119096369089,1.856945863282433,1.7898544255583901,2.6140737403742196,2.3506103951992365,2.4553074910067068,1.9296773952112833,2.2098276379522757,2.4757074946426387,1.8499192186859785,1.613248743800266,2.4131336895930677,1.4374408243635428,1.7388975114253196,2.708761109183778,2.3503275082709614,2.1471438571930235,3.4515672074575705,2.2814905464018302,2.0450235216984973,2.472305798450038,2.4204554532238967,2.57934912861353,1.9930221487915165,1.8511993385932939,1.7527057808300928,2.7212195222323006,0.9351579761070938,3.099615019596167,1.6182386555954547,0.9958101060945762,1.2440345823936934,2.1105971027119836,2.2707980210242775,2.1867223961522133,2.2815202201893996,1.9314939627491754,1.5222064406334364,1.6006027910980387,2.682078831142929,2.529621078826247,2.4436331713612947,1.429267800885093,2.4905958009480815,2.6049015835089517,2.809846570609055,2.765746891799855,2.7851948035205574,2.31521841136579,2.1071521986349104,2.1595646053677204,1.822893270316957,2.749684428854856,2.2090789961845285,2.000649066739334,1.962808111018122,2.182724074590032,2.9269292774760554,1.297191416565856,2.0848126388332098,2.29124991296423,2.432211149171219,2.4460179669981783,2.047782656068024,1.8890840985981494,2.2679552122912714,2.2027938233454827,2.9141435165681973,2.9481709649825416,3.013033407454061,2.7666163620884285,1.9826559559578476,2.6334079596438467,1.9433212506186057,1.7168592356182069,2.334625478934945,2.7373839150744637,2.8608833630469035,1.5172756932095814,1.9585828739668933,2.5079214649573283,1.133760781404092,3.5494350679953803,2.3888232467800243,2.4142979285391943,2.5691021729535604,2.7846714849663146,1.8518789405758822,2.0574849311078993,2.712463719936993,2.354423949606812,3.1193229730893206,2.5769574202908583,2.090108184223089,1.9103489153809297,2.6576857317427764,2.9535073753826837,1.2054550742975971,2.269332429734163,1.1180274225907938,3.206408798248409,2.2227118398754686,2.403240449963552,2.1577875090914893,2.5801454844233804,2.1305685036495725,2.6222978621973576,3.2223254375116985,2.289745953564187,2.0968353081951987,1.369215194125736,2.7168811795837238,2.796057784400833,1.8193411900587708,1.74140226591959,2.7677183516851174,2.4001006830154816,2.0133550586690676,2.5842890858930576,2.055785663889741,3.0517375149801502,2.2635452698672753,1.595360434163704,2.629916102384702,1.860009291338641,3.074145745328831,2.6534957415338676,2.001514035063554,1.2692725780450138,1.5042135840286774,2.946974095607825,2.0025225097687107,2.6738729681099667,1.7192710730543057,2.4947739994294946,2.7374920817779858,2.8812926418479607,2.2188431512018734,2.4932886649169737,2.5256930609060184,1.4594316186372973,2.4593529240342855,2.035342380792197,2.0667436379561774,2.4137294641050366,1.5904343519312156,1.7804780886850289,2.286023553678892,2.5327408523799675,1.7480747450682808,1.7111865113918259,2.0731004196448675,2.6996182579107946,1.9042335915392192,2.5192651140683866,1.8311070579565991,2.410042547662062,0.9068905956085185,3.0191503472896115,1.5512452946519337,2.196229325794221,1.5835672210210716,2.8682126364771308,2.0306185858454775,0.33708307631078743,2.1653331373691502,2.0435194936627425,2.008917094736053,1.7684172548960984,2.671655699360077,2.1396986839436143,2.611998564488903,1.6673017594341384,3.081595280905023,1.746527757118188,2.3869488648357735,2.9882847662653518,1.8776264741180138,3.324364191584078,0.9486755965952552,2.61329589917267,2.4909038113481463,1.9801715736892178,3.358804142633279,2.3106891175192805,2.429348153723727,3.2018847428398574,2.3899522131536193,2.0202354884019886,1.9798424375677381,2.457856910413769,2.5186106707766998,2.553065544045605,2.6714292557249353,2.335911953211751,3.792449342087118,0.9576174879814922,2.8414297423281765,2.4682183615349493,1.515611539492041,2.0345678928182136,2.4195119249993136,1.7091582723083478,1.7831632660616172,2.22203170248449,1.6712933724815757,2.6100149263875405,1.885183866320351,3.341729624783781,2.30891417306228,2.1986827289012156,3.0025225097687107,2.081407806135862,1.6629346398755374,1.0256667003884758,3.0408749008315206,2.610203961853,1.1249897699786635,3.0831112269313072,2.2075180769825455,2.204735455411911,1.7069946157086513,1.9563169089695076,2.1894450604124818,1.217168663486584,1.5708514834229195,2.7130798989198626,2.060912049587874,2.7092023947960304,2.3655805658333655,2.148576232737703,2.205767840149818,3.2524156590326507,2.5833265191100256,1.8248085779048635,1.3752340951344582,2.2066744778701803,1.9142583488236715,2.2294341091000254,3.2939589790286945,1.93436552494456,1.9110395856442872,2.338966304218052,1.2035770539323092,2.589955194518432,1.9653964361059144,2.8994076807248366,1.5066527153892424,2.614662734936576,2.3465881929236394,1.6588741132275078,3.3150734620492854,2.836105915110136,2.341843462595048,1.2353594473909455
