GeneSymbol,EnsemblGeneID,TCGA-VR-AA4D,TCGA-JY-A6FD,TCGA-2H-A9GF,TCGA-L5-A43H,TCGA-2H-A9GN,TCGA-Q9-A6FU,TCGA-L5-A4OR,TCGA-L5-A4OE,TCGA-LN-A49V,TCGA-IG-A3QL,TCGA-VR-A8EX,TCGA-L5-A4OF,TCGA-JY-A939,TCGA-LN-A49K,TCGA-L5-A4OW,TCGA-Z6-A8JE,TCGA-M9-A5M8,TCGA-R6-A8W5,TCGA-L5-A8NQ,TCGA-L5-A4OM,TCGA-Z6-A9VB,TCGA-L5-A43J,TCGA-L5-A43I,TCGA-L5-A88S,TCGA-Z6-AAPN,TCGA-JY-A6FE,TCGA-VR-A8Q7,TCGA-L5-A43M,TCGA-LN-A7HV,TCGA-L5-A8NS,TCGA-LN-A4MQ,TCGA-JY-A6FA,TCGA-LN-A9FQ,TCGA-V5-A7RE,TCGA-LN-A4A3,TCGA-LN-A4A1,TCGA-LN-A49O,TCGA-R6-A6XG,TCGA-IG-A4QT,TCGA-L5-A4OH,TCGA-IG-A7DP,TCGA-IG-A6QS,TCGA-VR-AA7D,TCGA-S8-A6BV,TCGA-VR-A8EQ,TCGA-L5-A8NI,TCGA-IG-A3Y9,TCGA-LN-A49R,TCGA-L5-A88Z,TCGA-LN-A5U6,TCGA-LN-A4A5,TCGA-JY-A93E,TCGA-L5-A8NK,TCGA-JY-A6FG,TCGA-L5-A4OO,TCGA-VR-A8ER,TCGA-L5-A4OQ,TCGA-LN-A8I0,TCGA-L5-A8NH,TCGA-IG-A625,TCGA-IG-A97H,TCGA-2H-A9GH,TCGA-R6-A8WG,TCGA-2H-A9GK,TCGA-IC-A6RE,TCGA-LN-A5U5,TCGA-2H-A9GM,TCGA-IG-A4P3,TCGA-S8-A6BW,TCGA-L5-A8NT,TCGA-L5-A8NE,TCGA-L5-A88T,TCGA-L5-A43E,TCGA-IG-A3YC,TCGA-V5-AASX,TCGA-2H-A9GG,TCGA-VR-A8EO,TCGA-L7-A56G,TCGA-VR-A8EW,TCGA-R6-A6Y0,TCGA-LN-A7HY,TCGA-IG-A97I,TCGA-IG-A3YA,TCGA-IG-A3I8,TCGA-JY-A93D,TCGA-R6-A6L6,TCGA-L5-A4OX,TCGA-L5-A8NG,TCGA-R6-A6XQ,TCGA-LN-A8I1,TCGA-LN-A49Y,TCGA-V5-AASV,TCGA-LN-A7HX,TCGA-XP-A8T8,TCGA-R6-A6KZ,TCGA-JY-A6F8,TCGA-L5-A8NN,TCGA-RE-A7BO,TCGA-VR-AA7B,TCGA-LN-A49U,TCGA-L5-A4OT,TCGA-LN-A7HW,TCGA-L5-A4OP,TCGA-JY-A938,TCGA-LN-A9FP,TCGA-IG-A4QS,TCGA-R6-A8WC,TCGA-L5-A8NL,TCGA-IC-A6RF,TCGA-L5-A8NJ,TCGA-IG-A50L,TCGA-IG-A3YB,TCGA-IG-A8O2,TCGA-VR-AA7I,TCGA-IG-A5B8,TCGA-JY-A93F,TCGA-LN-A4A2,TCGA-L5-A43C,TCGA-L5-A8NM,TCGA-LN-A4A8,TCGA-V5-A7RC,TCGA-2H-A9GL,TCGA-R6-A6DN,TCGA-LN-A49L,TCGA-V5-AASW,TCGA-LN-A49N,TCGA-L5-A4OU,TCGA-LN-A49X,TCGA-R6-A6Y2,TCGA-LN-A49M,TCGA-VR-A8EU,TCGA-LN-A49P,TCGA-LN-A8HZ,TCGA-Z6-A8JD,TCGA-JY-A93C,TCGA-JY-A6FH,TCGA-L5-A88W,TCGA-JY-A6FB,TCGA-VR-A8EY,TCGA-L5-A88V,TCGA-L5-A8NV,TCGA-Q9-A6FW,TCGA-LN-A4A9,TCGA-2H-A9GO,TCGA-L5-A4ON,TCGA-LN-A9FO,TCGA-X8-AAAR,TCGA-L5-A4OI,TCGA-L5-A4OJ,TCGA-LN-A4MR,TCGA-R6-A8W8,TCGA-V5-A7RB,TCGA-2H-A9GI,TCGA-L5-A8NU,TCGA-LN-A9FR,TCGA-VR-A8ET,TCGA-R6-A6L4,TCGA-L5-A8NW,TCGA-L5-A4OS,TCGA-LN-A5U7,TCGA-VR-A8EP,TCGA-L5-A8NR,TCGA-LN-A49W,TCGA-L7-A6VZ,TCGA-R6-A6DQ,TCGA-IG-A5S3,TCGA-VR-AA4G,TCGA-L5-A8NF,TCGA-LN-A4A4,TCGA-2H-A9GR,TCGA-LN-A49S,TCGA-L5-A4OG,TCGA-2H-A9GJ,TCGA-KH-A6WC,TCGA-LN-A7HZ,TCGA-2H-A9GQ,TCGA-L5-A891,TCGA-XP-A8T6,TCGA-IG-A51D,TCGA-L5-A893,TCGA-L5-A88Y,TCGA-VR-A8EZ,TCGA-ZR-A9CJ,TCGA-LN-A4A6
BRD1,ENSG00000100425,3.4083042624843,3.219431860890291,2.6670064859174376,4.150673398053605,3.335926240928362,4.167887760715366,3.896484991496346,3.5024706376784582,3.9342522820940546,4.022669637647227,4.031121665293809,3.518459603233013,3.486688633371277,3.862133953577224,3.6985296577682343,3.4530697540688835,3.785456391629806,3.122026591303798,3.705823121498207,4.1701013200613914,4.23238446958389,3.66393660635517,3.2939736883240274,3.4753962223826185,2.899175630480513,2.824116100565526,3.7917828211112994,3.9979426933873885,3.1513068250995713,3.628773595201645,4.1289367285788865,2.7365182893677042,4.282780792311021,3.44666647931803,3.348303248953839,4.09958135817054,2.7352405426686666,3.1906622645251224,3.819238989408353,3.3355261313672067,3.4828998991412026,3.5164942843152796,3.3907364622879665,3.846202440927958,3.1423154031698592,3.4609522045123424,3.9832581395645863,3.40172602421947,3.7711355201165113,4.659490771583419,3.6306966838207475,3.776756738867226,3.726689555730793,3.5407588496187157,3.805096367842108,3.7871294333009624,4.089371028076838,3.6222978621973576,3.4822029262959555,3.712518746618601,3.8474758392584816,3.0632785823311677,4.087607103541434,3.649822364630186,3.679367494522491,3.3046716568108,3.3358262239404963,3.689936489642779,4.005265234092021,3.7477848111548595,4.088726767205386,3.8824963271513426,4.367468919551644,3.507464843639736,3.983987722265136,3.6767187441184332,3.7328986807560973,3.9830300692851384,4.099093179219109,3.593497196663402,3.280570356128001,4.554023941331537,3.7765988423688626,4.365300599396576,3.509645175721828,3.3280321903038623,3.9215315424902717,3.7040751643766954,3.713816767436498,3.5470672643450945,3.6856038166946257,3.8511593520346947,3.976959288974563,3.702735105555435,3.2184557111430174,3.058628208741107,2.684167919609903,2.9308886943485986,3.948862452407778,3.680425634532189,3.1540160514263964,4.174702022473184,4.050797693823456,2.945251854447223,3.735078036140101,3.6810556471149356,4.179503088356379,3.098790088487057,3.6371001240563317,3.2846325762508295,3.501235306294382,3.185010186452162,3.71622271538202,3.6515454246881287,2.64961545906341,3.3039268364806946,4.370331701584541,3.4259157816053887,3.4300042011112772,3.9850358514255757,4.593258145936125,3.419592823030618,3.324234562270531,3.646370058469147,3.5866566722632234,3.8357624186946913,3.0489859410736995,3.5444853862360906,3.9694452353172567,4.383828687162435,3.547856964098965,3.9442306432059024,3.9938917005640255,3.965424143032336,3.7395025056103854,3.4822803843529866,3.5648902770864046,3.5358165773875783,2.32955418726354,3.622532149612353,3.5061195076664795,3.5902427080625907,4.084208867303771,3.156299527527277,3.3202824843644296,4.427136818315546,3.7968157614377613,3.626065272540284,3.835287450706107,4.160476536412891,3.5829653909282917,3.0722601828901643,3.224318163877705,3.5543678261455813,3.7891658331148066,4.327615515024366,3.5903984206449384,3.9948150254217105,3.420078115979374,3.5677401301945975,3.136339061342212,3.332435836461634,3.389236385748939,3.1130836885325346,3.1523781454010398,3.6445139087648344,3.3663501935146893,3.062328980788391,4.3139496107887165,3.489594312756166,3.481441033810774,3.395433025451681,3.761306551892617,3.9147941118625997,3.046944995926399,3.19012492438581,4.373634292357359,3.705502452567766,3.566949068854184,3.6305569092342886,3.3413453558409216,3.4897227475363066,2.6922486356733786,4.066967459753183
DOT1L,ENSG00000104885,2.341957291424497,3.635742784674026,2.9228828707188734,3.6165694273066205,3.8366714956886927,3.0029904906476803,3.9261322922435316,3.4226904993241334,3.5513806624901494,3.117030053010187,3.7671356735947614,4.414061095578921,2.6002221704340522,3.3299703030776904,3.348983037341316,2.5494227457466634,3.730650823635112,3.362834549233209,3.5435206292691337,3.8754753745868444,3.640042438497136,2.0830431287018034,3.8307927861706945,3.1256015122996144,2.7362801512161923,2.929317594911761,4.181237747371999,3.561509440569645,2.8959423845192873,2.597125899367662,3.454504937557371,3.0130155358392563,3.4560833067252124,3.3616841529710295,3.3834554709153037,3.3627504049947037,3.2194473500068694,2.8720998420929593,3.2582475458897546,3.536102647487362,2.771061549574097,3.482125464079991,3.714652162953197,3.6579943479509294,3.9363646843511204,2.8131347190181315,2.4022583009217815,3.0078592755041256,3.1528486255903707,2.2914267463334395,2.8935369546270815,3.1458078624126533,2.8595124236597242,3.17199138378043,2.949460228427057,3.1927307354175176,2.840483376068074,3.336597604049056,3.8102477149498553,2.6161694661867307,2.801096558844499,2.666802030383127,3.4206036658578705,4.017832849999093,3.0274017943450198,1.9134926277500783,3.3295972392932325,2.7301834378067857,2.9732990098282017,2.980573749224958,3.423524388244335,3.4387985047590783,3.5806761441892663,3.152913507370438,3.855541276266795,2.668391476895822,3.5173134925844622,3.3488414411727736,3.1948592673634373,3.788675271393125,2.8811555733359477,2.9007412457936517,2.9015716850489794,3.5621935702285046,3.1168803880854314,3.0406469938464302,3.7465385058118743,2.932212389313364,3.6557754149661164,2.3860935583674103,2.969620211815586,3.8948177633079437,3.1253700727371556,2.9857190039044075,2.91804269472788,4.012944047166081,3.1788898889016366,3.8102374305907256,3.264641514219623,3.150055945105114,4.001991347567196,3.5002539287446384,3.131326074606591,2.7961616404144176,2.44225349048141,2.753369202059604,2.6347791109090934,3.0878022589770873,3.460532892599232,3.052276765452358,3.044446580042479,2.690193577824855,2.587725019647115,2.444879056415559,2.416731670820911,3.812785708867436,3.501107892377292,3.4881036331235764,3.6983851898985267,3.4181629562051334,3.478713002441722,3.45926110823847,2.8938863788697002,3.362932711309134,3.5819537508488177,2.89894354290607,3.7465385058118743,3.6092230712392737,3.4929939771841854,3.2576442990155896,3.061707084791597,2.39061266181623,3.0824130676504606,3.3640821128054847,2.8029583146257937,2.9488063982051136,3.3635215435465446,3.9179949744075264,3.017405295064912,3.046124315497336,3.1651723179371665,3.3834554709153037,3.3861763521259367,2.8658396521586624,3.1824857294737248,2.868311426170253,2.249991368358195,4.066717810129612,3.555104446272325,3.2970152884144714,3.5477212652130423,3.3563973866765915,2.997744026059632,3.093695380233557,3.0512676809307786,3.198714155715304,3.3092489608166162,3.38814819859705,3.0631232357528706,3.666961053858203,3.7940310963675907,3.0660202839744577,2.6684141705926394,3.579590494979764,3.0963799359863926,2.288535750293802,3.2468032920265273,3.0981163254668065,3.3643623157761913,3.4967307686638316,2.720431702395173,3.9404956662523536,3.7819576522683223,3.4274720870862883,2.908832117931768,3.2056271039071733,3.3046716568108,2.9195498443955747,3.11613183047984,4.010189036206634,3.5112529599711073,3.5773563137924826,2.519013440241622,3.4134586880079785
CDK2,ENSG00000123374,3.5703414869381804,3.310063771507542,3.027932528648503,3.1694279875486986,3.0722773354715125,3.2061118042901584,3.255077682005451,2.9219313629606423,4.2622452161695845,3.1101627623112655,2.808343859631497,3.330042035054699,2.292899515444873,2.934384397888811,3.0303537367089235,4.153545951856674,2.928123930413005,2.548880462583219,2.3520239984016453,3.351161865217416,2.958118826718208,3.673692094260378,2.8098877187520337,2.588036971870606,3.2110745115797696,3.6880908169383817,4.244240136260919,2.43031203887125,3.492006975593955,2.5495459634980207,3.0657446251251366,3.155587341296875,2.8983631605718423,3.3349257588904235,2.852398420286553,2.913569218148572,3.74804253306625,2.591344312815098,2.8547935979936874,2.596505846939519,2.1896348221245523,3.5421713616235895,3.129530314898471,2.510734107337928,3.0584204074577315,2.8860428225552877,2.9722331238073907,3.6453096939328544,2.176929087821572,2.7423080885573534,2.839254187043374,2.708385910257196,2.9162855463460553,2.017351841787775,2.1321819804175055,3.4427179534776458,3.943471293003587,2.964564980785039,2.655535016352104,2.2929583949486414,3.6333149530494016,2.652486494918165,3.6309994823095897,2.9589911121125625,2.9227116456292572,3.589451907900783,2.422663591655022,2.903636054621569,3.292649250741924,2.6462778837895504,2.461764274699427,2.188084370561153,2.5905780681280657,2.5995320394290196,1.9744926022193499,2.6662794012291062,4.049987912504253,2.8184006708735088,3.2976903295908575,2.51503115580429,3.509100401540643,2.99334829212757,3.124526657357521,3.2110277732614403,2.704030884799604,2.6230006103314496,3.5016047430323027,2.6559013220645937,3.5968993726452694,3.258503849449247,3.6230708663212474,2.8959423845192873,3.027100958216643,3.1101627623112655,3.5962672942592975,2.739264859579318,4.339208662558042,2.9782505535742576,2.5394566270849137,3.2748580010571637,2.8473756124297043,2.5098478298928155,1.8197907869304533,2.247168000374773,2.834084172545093,2.233796048627903,3.4488877395915867,3.2698111538800427,2.29490007171757,3.335769068262701,3.3037953576731653,2.041313082328632,3.106314814818818,2.822934048028371,2.962437970922988,2.95624255474381,3.6214541123321573,3.1623389577245966,3.5457830795906142,4.033669670287868,2.4822803843529866,3.1974880024059815,3.4100289754233843,4.153943114981244,3.1102128851854354,3.0453031679565723,3.203702331376022,3.241077458175037,2.592277623620465,3.167245513905703,3.4273782196838747,2.525793270678465,3.281920756596079,3.1726155218134777,2.5392332708660357,3.031254025470501,2.791251466659899,3.196685722961627,3.167935917702309,3.5686888316003587,2.449931079743617,2.4573578942742804,2.6222978621973576,3.5725865493857674,2.1655260970271586,3.8513892596130193,2.5655728057997327,2.5996748522425284,2.7557208185855244,2.5271454217807774,2.460847387958904,2.5086061260668586,3.1557168558550237,2.404794153147693,2.631150857725145,2.2384811714747554,2.2792335508178447,2.6789057221811223,3.54507876232379,3.5690535507052403,3.189018005278718,2.635290054279581,3.065089724186249,3.0491951056222746,3.511075811758595,2.896368735751496,3.253807783742229,3.0356063157814788,2.595241068018423,2.5882528992874314,2.5578021734803515,2.709092086046568,2.538066292910474,2.028321609752909,3.5116071911535114,3.1355677026839133,2.6483273794795856,2.791209783523296,3.4985955410959324,2.4943644046958497,2.050188223311478,3.3887130564043133,3.8450182752626043,3.4555573755128663
TUBA1B,ENSG00000123416,5.551143760437234,6.2925774756475015,5.899381093527603,5.3380142973525855,6.0660073636424325,6.049195105622275,5.859698769093304,5.572610801252378,6.739629414159991,5.970391236963813,5.931753961036994,5.141207965424675,5.2144356975081045,5.115674187334609,5.325443983145681,6.308986959617946,5.702383272296638,6.239168878665448,6.3185500401061105,5.98148508447308,6.056115270097947,5.6517262266672175,5.318804888676292,6.362513723008956,5.516213756119776,6.475720462862803,5.708865926739235,4.3924754235833525,6.218039097000775,4.613213376259456,5.4298034019607755,6.257538704874206,5.527986746440386,6.633958610217236,5.191377090751998,6.028049706159423,6.014616400720637,5.8525482354486895,5.379835797837778,5.051185009111447,5.556171877837299,6.362324349459524,6.67478970623906,4.585148836796659,5.57162827441807,5.890682582731508,6.176873253655032,4.629344961890761,5.272191195005095,6.063845886756663,5.751870720563605,5.017841756046305,5.634212797487022,4.045757477547477,4.058030699359473,6.207125630424612,5.28762373764303,5.652480758544769,5.816911966555874,4.832191276858045,5.6138675354548955,5.471122414058568,6.562495827760659,5.785134631545736,5.598451559567497,6.083198473090546,5.136494924169646,5.425929205208577,5.447202274642041,5.35989711610461,5.514377944948354,5.632044231342736,4.576757932173361,5.117050838577386,5.547270900172406,4.526519583438444,7.026532184422962,5.555009320656096,6.055950476406805,5.62785485297218,5.795948727539565,5.962648499747997,6.2461439236918395,5.586113192122302,5.323204315354253,5.529802210107797,5.686427690255158,4.936708599886361,6.046720228295411,5.958566634833604,4.687402279874688,6.144984469134951,6.588515267583598,5.892067962066625,5.377637418178567,6.062231827208295,6.491878744013534,5.812898633155651,6.138974158936048,5.442890430227621,5.053302524338354,5.595995892623246,4.308411845717119,5.882464535372215,5.664536883527872,3.805529789339462,6.263259809324744,5.581706754772657,5.421849397369104,6.5771387491914,5.75501573602346,4.593867647029005,6.276174666032415,5.516059284725714,5.450930789563626,6.009163509002133,6.039212983875589,5.490916643687861,5.907284878370172,6.719249165410203,6.036850558581764,5.618966868297739,5.587614020374833,6.400734305812807,6.396455794891565,5.32071211201067,5.019194836329703,6.205998461530484,6.247475651346049,5.5440896665488015,6.411787213304314,5.6615130450033275,6.459965972602082,6.426833332901152,5.326512181290444,5.606394848206124,6.565179781822401,6.222078085675448,6.076544131111837,6.568928948713704,5.294826570953815,4.64910956494293,4.140844082645731,5.555742546294008,4.7467051003242915,6.482561134953183,5.672102821149862,6.276969297889282,5.99940251037707,3.9945887749718043,5.506941453977034,6.335938742564324,5.297253790130259,5.392774203888516,5.873210309300302,5.185850691432567,4.494076338755003,5.154668263469777,5.132774233276326,6.160996805125206,6.051082750570645,5.49864340591281,5.777282935755655,5.83057224815722,5.763990448597131,5.594208138460005,5.4497957522510445,5.07092594498551,5.9742654366839085,5.741143354955316,5.465599053832684,5.2581042975951,5.353647931600426,4.8185233820662985,6.265965657294353,5.139706868588295,6.086913239495138,5.491529255099177,6.843566848942044,6.073342539913005,5.349273266047839,7.171171792629939,5.480213411628074,6.49946164862172
PARP2,ENSG00000129484,3.342014202471482,2.00115369461637,2.652486494918165,2.05890523056773,1.7608596368219072,1.827737743733843,2.803599030173269,1.8400401827266069,4.178284397390973,2.5621325004112827,2.4682444328448607,2.27875794359686,2.2631846787406418,2.786951764715374,2.345793757308362,4.113867159482696,1.6884489501926834,2.291456216454489,2.542084668271062,2.4507493755374963,2.9236626390724942,3.1443237842970904,2.095485638998474,2.0473289838655564,2.643232810857518,3.0097592096131573,2.59660125696805,1.8816254683131135,2.2761988650322413,2.3731748907531163,3.1405332786173283,3.1513880135856613,2.112233057598497,2.5481159901706887,2.3171014284232587,2.6233986823772644,2.5781658493572808,3.3546073110697594,2.4765372258177103,2.6033592918829727,2.1176950426697547,3.6776548157920352,2.9235105222412394,2.624872933538795,1.6321285930943628,2.64961545906341,3.299742861396403,2.8630463989120565,2.1491943191712055,2.7696236544460473,2.5821705905918426,2.254473107952732,2.587797014608957,1.6928288827391804,2.3545932071691924,3.003746139232895,2.220608560065929,2.6606092195119087,2.5030942691573395,2.035588721617672,2.5938079034035812,2.5762802576213555,2.6746414290858245,1.912036637093108,2.586500555281425,2.9630116475994273,2.222928180002613,2.410503927822983,2.655237324462259,2.178427826242744,1.8241568437288291,2.051789709319722,2.359970888336751,2.4941595637128438,2.37063858971406,2.3534079870157365,2.7099963689114013,1.9457575079726277,2.755122588867291,2.47793631599449,3.1249566954353756,2.8820952102923187,2.749834574412729,3.1231364268560595,1.9509535857437308,2.3886304080990888,2.857582955384148,2.6072000953975163,2.2261693949632844,2.9926778063748563,3.3687124837283307,2.4847052992527825,3.0504842840037867,2.707105084941604,2.282884555061049,2.029311524785374,3.058403089332987,2.1545508060514864,2.6862315725538033,3.2276640725543886,2.364516404216046,2.7119353569789215,1.7460117256217127,2.7177148030415292,2.331590575866237,2.3285779965044706,2.8264773041055093,2.2522339784731633,2.1447642744719353,2.2926639733968575,2.761306551892617,2.6929404419632514,2.7903967215508834,3.8039089517018874,2.8833275557823974,2.2077054764815283,2.7009944941682664,2.4099339661773826,2.6230006103314496,2.873813198359087,2.2363395391683736,3.292001305138048,3.1095444369725342,2.9215696254045334,3.561668285299749,2.492929906667688,2.568153743407234,2.6051150016894375,1.917049786883534,2.7673581784578745,2.5664255128645053,2.4313822676185275,3.2526578641941173,3.1076878693143737,3.4479494099162467,2.328606717427416,2.315971913141885,2.025879273023259,2.751163753383859,2.864592271153671,1.9731704101899397,1.9242519403458664,2.420105071912912,2.665324546144968,1.6682099144690925,3.1426094872986647,1.7731523970140524,2.4344013814500127,2.669684448222068,2.842516290945895,2.463308565918163,2.6561073281632646,2.4712394953382413,2.2141248053528475,2.7390271743958725,2.712243592220109,2.17830033463424,2.32400408139443,2.684639230891191,2.6080048933870197,2.8861794275438744,2.6820563513791345,2.950505740835184,1.969417605509041,2.271963448899095,2.4930324181283408,2.2243490372027126,1.8490785222804014,3.7961824107200046,2.4353352251235587,2.3610103243904947,1.737124281893039,1.9070060065954118,2.130469660712105,3.863086057360596,2.892002368841848,2.257855464115157,2.2470464411691826,2.782052040998982,2.5430751391342548,1.7604338746701116,3.6364622175895627,2.7550157360234606,2.0657446251251366
BRAF,ENSG00000157764,1.4331731240442755,1.2558028366027179,0.9491240098937954,2.317390905337607,1.6086200243604925,1.8373781597538066,1.3551290584841702,2.13950223854014,1.7216351426555818,1.8396371615096696,1.4223944873583154,1.7714630583656512,1.8132373529963408,1.7160251175036243,1.5869328378531342,1.761838413195023,1.0969364825029573,1.1134338026040482,1.1287553062570328,1.5486832181571826,1.452542722923661,2.1866590172021136,2.089362552827734,1.303926836480695,1.2941354806753338,1.6897464384935557,1.9710008606097698,1.7256539160709032,1.5203468115194012,1.6507645591169025,2.048201303823015,1.3556928975662244,1.5720165131289408,1.3807294485035484,1.3935260322283556,1.303693088093779,1.200818194305922,0.8791568104804743,1.6808194246359869,1.9311535305202259,1.493186171663102,0.7896040663315773,0.827168649292031,1.6132015868865093,1.2295879227406517,1.301880252839032,1.142086629617527,1.250173331534433,1.5824596595607618,1.8968143319082138,2.068877140850308,1.6899700254821302,1.7238206472862347,1.6524635492877275,1.50726185443248,1.7160251175036243,1.4497990530726284,1.0163536835778348,1.4375473552877844,1.858299347871378,0.9968948664461074,0.7633265825679596,1.4806270431517872,1.4688960625187588,1.1882743113212042,1.4661833464012581,1.4716036874563772,1.7599227941755813,1.2717244635105687,1.6909533967836672,1.0275079568264605,1.3901173536663305,1.6800992698569166,1.2558028366027179,1.4690002959586488,1.3897870537356576,1.2456781938756718,1.9915354509942502,1.7755562918459444,1.351854439132379,1.9808296207506737,1.5171748900345206,1.6687999088316117,1.6934535033133995,2.120219211624994,1.0854926421644686,1.6408059957084404,1.907467558240039,1.6101803337743392,1.407570294781405,1.876251711862823,1.4398358695279954,1.1249236201338189,1.6766736168865088,1.3535491357220442,1.5128336770486694,1.7683325573858215,1.2389091166984043,1.358452528216714,1.51394546395039,1.950617715096224,1.7009279323079631,1.8788430276417865,1.6075788797885047,1.915253179019917,1.6353829336358796,1.5701228618147542,1.6427477742972767,1.2798872548411304,1.212569338850806,1.5673020575055248,1.5867407282565402,1.3618244943208506,1.1719753766900989,1.0965992072142468,1.6558555389364973,1.6138616434526782,1.2329063010068304,1.4285176251672376,1.918653375460145,1.7686289769200603,2.084574561925513,1.7741650515064171,2.3000944309712934,1.3897870537356576,1.4471030682972608,1.6471763358077398,1.299713560064242,1.6191312525654895,1.4151637295724269,1.2826770220975432,1.8181143041604497,1.7074364418968007,1.3178250118315562,1.9649900067062314,1.2633950345173086,1.331533252133603,1.3464179935438763,1.3811726047167976,1.3456234641751288,1.6572284011610958,1.3056787432422876,1.7487617631667491,1.5780208913023093,1.6930966103857896,2.1577875090914893,1.4175960129666716,1.519441259628039,1.2838032709283658,1.6181446658862524,1.1791288287721522,1.1480229834850293,1.096329330200713,1.410612466420754,1.5370972323675984,2.0720714910346247,1.3527020362667346,1.808632172109402,1.7662559136066311,1.317072477536971,2.253353977616978,1.4336004626258625,2.0158543453797564,1.360308084795196,1.3043358050495024,2.4104496554618033,1.0099920482474418,1.0861043712432907,1.5624744580963248,1.5881809270726237,1.3676506306219627,1.5368983702368326,1.5043661506122719,1.928616673551629,1.285579770402795,1.4794892709785508,1.1823109180256963,1.816640662519667,1.1165643778033114,1.5510976061591097,1.2666966036553247,1.3536620447450634,1.4455148383021126,1.0388575500203618
PBRM1,ENSG00000163939,2.504493277108445,3.1783640818468033,3.7795328924039766,3.1166309120363063,3.034743949324734,3.924736507791374,4.253475006541852,3.559601938394274,4.733403152778167,2.9007605637645133,3.108189880004664,3.323283591242274,3.50418815469608,3.223993954070207,3.5840845941809607,2.7936878365407463,3.3005776992901144,3.916304657294332,3.0372943572665574,3.5503219934307615,2.844626684669808,3.0151942404222134,2.456753591076735,2.885261974386794,2.38302684427493,2.8158213218338046,3.0799071303079013,3.0637272673953477,2.593879595457209,3.3496200481776928,3.8117998124457735,3.6951141243794496,3.058368452459825,3.4586576018832207,3.074128614947253,2.425190721493447,3.44397788552057,2.7568525032631763,3.2142336252280783,2.8692989512210563,3.204469418436284,2.1828511758865825,2.7259592345091876,2.6959047551117306,2.9005673724146943,3.5961718621414596,2.3840498067951597,2.759368919250905,2.8384475925484582,3.3994445645894578,2.914717586465903,3.6928065698591443,3.612151946664131,3.130469660712105,2.821506141897494,2.757279323490806,3.4745398772153444,2.0792927672728534,3.4973313352302746,3.6585314113245504,2.7758301659500746,3.8435417249054504,3.308419127072761,3.1422663833196673,2.752127713668874,2.6443408538894513,3.6304054714823235,3.01410529940556,2.9382481476867124,3.8739017649131293,3.7624232342500497,3.549693810909596,3.4312351582345237,2.9941995411799143,3.0556815620719746,3.2665916700224913,3.284721402124839,3.621395500263519,3.0362747350618133,3.5285338133128614,2.7643886216324907,2.6061105359722228,3.688348234200353,2.9801898568278014,3.5835792550625105,2.8953995733874334,3.177487310672157,3.5013754486074644,4.082523773976976,2.3936084005591134,2.5903145774966556,3.4497198312701527,3.081493024960108,3.0090604681563837,3.365510579317414,2.8013242356922836,3.6700925143289402,2.537445175151632,3.023947254091056,2.944858445807539,3.5698191608379446,3.004591276976311,2.8376607284891975,2.832403971865564,3.696817339077985,2.82850972729875,4.1504053259439955,3.456096452549332,3.142544140450465,2.723012396392368,1.7790495528374586,3.443434260335024,3.2360945786378776,3.1076711326158906,2.2635452698672753,3.260266586997568,3.390543879185672,3.182994151461833,2.7258938145688414,3.6437984808189023,3.1400096678038314,3.6970175851455322,3.4807304325054855,4.341309770205438,3.1405496383934923,3.33735429849697,2.8555313097715156,3.1812138900658558,3.965470320060602,2.717319988815573,3.084693605290362,2.6323147532986133,2.898595341524152,3.176657873054628,3.514576779562852,4.2425110485109085,3.2992739686531536,2.8545941516615954,2.084302425914541,3.2615007274418453,2.987411827440011,3.600614683875881,3.416380383852046,2.4897227475363066,3.575481764786069,3.726362591936245,2.8494588980036966,3.1904094235073965,3.037399794308254,3.1655100180413527,3.332808167034882,3.094810330613972,2.9489932370782626,2.949908397953317,3.2316781617985106,3.339479485472322,3.354367526006316,3.890495332960448,4.014444565898165,3.5673994184882103,3.3738013112229224,2.585275050788314,3.3588744552342824,3.6559928839623104,2.8125392979173274,3.1631605610016758,2.9064096170940155,3.7101617252008685,2.85423507876617,2.526820019724596,3.1357482704036745,3.3441467477333306,3.5662306528215426,4.022873777325015,2.5691751032536434,3.7537007983069355,3.679986713192854,3.0381552010259694,3.113033665299892,3.8529276975793834,3.1669885351056446,2.5737622955763233,2.1424787906422464,3.3389377887953016
