GeneSymbol,EnsemblGeneID,TCGA-EK-A2R9,TCGA-C5-A2LV,TCGA-C5-A902,TCGA-VS-A9V2,TCGA-C5-A1BL,TCGA-VS-A8EH,TCGA-EK-A2PK,TCGA-C5-A3HF,TCGA-EK-A2PM,TCGA-C5-A1MP,TCGA-C5-A3HL,TCGA-ZJ-AAXF,TCGA-JW-A5VG,TCGA-EA-A5ZF,TCGA-R2-A69V,TCGA-VS-A94Y,TCGA-UC-A7PD,TCGA-C5-A1M5,TCGA-C5-A1M8,TCGA-C5-A3HD,TCGA-FU-A770,TCGA-LP-A5U3,TCGA-ZJ-AAX4,TCGA-UC-A7PF,TCGA-C5-A0TN,TCGA-EA-A5O9,TCGA-VS-AA62,TCGA-C5-A8XH,TCGA-C5-A2LS,TCGA-VS-A8QA,TCGA-JW-AAVH,TCGA-C5-A7CK,TCGA-VS-A9V3,TCGA-MU-A8JM,TCGA-EX-A8YF,TCGA-EX-A69M,TCGA-LP-A5U2,TCGA-EX-A1H6,TCGA-JX-A3Q0,TCGA-VS-A8QF,TCGA-C5-A1MJ,TCGA-VS-A94X,TCGA-C5-A1BF,TCGA-VS-A8QM,TCGA-C5-A1MN,TCGA-DS-A1OB,TCGA-C5-A1BE,TCGA-VS-A9UQ,TCGA-VS-A8EB,TCGA-EA-A556,TCGA-DG-A2KL,TCGA-VS-A8EJ,TCGA-MA-AA3Y,TCGA-VS-A94W,TCGA-C5-A1MH,TCGA-LP-A4AX,TCGA-EA-A43B,TCGA-C5-A8ZZ,TCGA-JX-A3Q8,TCGA-EA-A5ZD,TCGA-DR-A0ZL,TCGA-C5-A1ML,TCGA-BI-A0VS,TCGA-BI-A0VR,TCGA-Q1-A73P,TCGA-EA-A3Y4,TCGA-EA-A3HT,TCGA-VS-A950,TCGA-JX-A3PZ,TCGA-EA-A439,TCGA-ZJ-AAXI,TCGA-EK-A2PL,TCGA-Q1-A6DT,TCGA-DS-A1OA,TCGA-ZX-AA5X,TCGA-VS-A9UU,TCGA-WL-A834,TCGA-VS-A9UO,TCGA-C5-A7X3,TCGA-MY-A5BF,TCGA-C5-A1MF,TCGA-EK-A2PG,TCGA-UC-A7PG,TCGA-4J-AA1J,TCGA-JW-A5VI,TCGA-PN-A8MA,TCGA-C5-A7X8,TCGA-VS-A8Q9,TCGA-IR-A3LC,TCGA-ZJ-AAXT,TCGA-2W-A8YY,TCGA-C5-A7UC,TCGA-Q1-A73Q,TCGA-Q1-A6DW,TCGA-EA-A5ZE,TCGA-MU-A5YI,TCGA-DS-A0VK,TCGA-ZJ-AAXN,TCGA-VS-A9UD,TCGA-EK-A2RL,TCGA-DG-A2KH,TCGA-EA-A3HR,TCGA-DS-A3LQ,TCGA-FU-A40J,TCGA-IR-A3L7,TCGA-GH-A9DA,TCGA-FU-A3HY,TCGA-JW-A5VH,TCGA-VS-A9UZ,TCGA-FU-A3WB,TCGA-EK-A2H1,TCGA-VS-A9UH,TCGA-VS-A94Z,TCGA-EA-A50E,TCGA-ZJ-AAXJ,TCGA-EX-A1H5,TCGA-HM-A4S6,TCGA-EA-A3HQ,TCGA-VS-A8Q8,TCGA-VS-A9U7,TCGA-EX-A69L,TCGA-FU-A3YQ,TCGA-EA-A1QS,TCGA-FU-A3HZ,TCGA-LP-A7HU,TCGA-FU-A3TQ,TCGA-Q1-A5R3,TCGA-DR-A0ZM,TCGA-LP-A4AW,TCGA-EA-A3HS,TCGA-IR-A3LI,TCGA-EK-A2IP,TCGA-VS-A9V4,TCGA-C5-A2M2,TCGA-MU-A51Y,TCGA-IR-A3LF,TCGA-VS-A9UJ,TCGA-C5-A1BJ,TCGA-EA-A78R,TCGA-VS-A9UL,TCGA-VS-A8EI,TCGA-EA-A410,TCGA-IR-A3LA,TCGA-IR-A3LL,TCGA-HM-A3JK,TCGA-DG-A2KJ,TCGA-JW-A852,TCGA-C5-A1BK,TCGA-C5-A1BM,TCGA-MA-AA41,TCGA-C5-A1M6,TCGA-C5-A7UH,TCGA-EA-A411,TCGA-FU-A23K,TCGA-FU-A23L,TCGA-EA-A97N,TCGA-ZJ-AAXB,TCGA-C5-A2M1,TCGA-C5-A1BN,TCGA-C5-A8XK,TCGA-DG-A2KK,TCGA-C5-A1BI,TCGA-HM-A6W2,TCGA-VS-A9U5,TCGA-C5-A1MI,TCGA-C5-A8XI,TCGA-FU-A57G,TCGA-EA-A1QT,TCGA-VS-A958,TCGA-VS-A9U6,TCGA-EA-A3HU,TCGA-EK-A2RE,TCGA-VS-A954,TCGA-VS-A9UI,TCGA-FU-A5XV,TCGA-EA-A3QD,TCGA-EA-A4BA,TCGA-VS-A952,TCGA-EK-A2IR,TCGA-C5-A1ME,TCGA-VS-A9UY,TCGA-EA-A6QX,TCGA-C5-A1M9,TCGA-EA-A3QE,TCGA-ZJ-AB0I,TCGA-VS-A9V0,TCGA-VS-A9V1,TCGA-VS-A9UT,TCGA-EK-A2RC,TCGA-EK-A2RK,TCGA-JX-A5QV,TCGA-EK-A2RA,TCGA-MA-AA3X,TCGA-VS-A9UR,TCGA-C5-A7X5,TCGA-ZJ-AAXD,TCGA-VS-A8EC,TCGA-VS-A8EG,TCGA-Q1-A73S,TCGA-ZJ-A8QQ,TCGA-DS-A5RQ,TCGA-ZJ-AAX8,TCGA-EK-A2RN,TCGA-C5-A1MK,TCGA-FU-A3TX,TCGA-IR-A3LK,TCGA-FU-A3EO,TCGA-C5-A2LX,TCGA-DS-A1O9,TCGA-C5-A7CL,TCGA-JW-A5VK,TCGA-MA-AA3Z,TCGA-C5-A3HE,TCGA-RA-A741,TCGA-C5-A8YR,TCGA-C5-A2LZ,TCGA-EK-A2PI,TCGA-EK-A2RM,TCGA-DS-A7WI,TCGA-VS-A8QH,TCGA-UC-A7PI,TCGA-Q1-A6DV,TCGA-EK-A2H0,TCGA-C5-A907,TCGA-EK-A2RO,TCGA-C5-A905,TCGA-VS-A9UV,TCGA-MY-A913,TCGA-VS-A9UB,TCGA-VS-A957,TCGA-VS-A8QC,TCGA-EK-A3GM,TCGA-VS-A9UC,TCGA-EK-A2RJ,TCGA-C5-A7UI,TCGA-C5-A8YT,TCGA-MY-A5BD,TCGA-EA-A44S,TCGA-DS-A7WF,TCGA-EK-A3GK,TCGA-Q1-A73O,TCGA-JW-A5VL,TCGA-C5-A7CM,TCGA-VS-A9V5,TCGA-EK-A2R8,TCGA-FU-A2QG,TCGA-C5-A7CH,TCGA-EK-A2R7,TCGA-EK-A2GZ,TCGA-Q1-A73R,TCGA-VS-A8EK,TCGA-C5-A7UE,TCGA-MA-AA42,TCGA-VS-A953,TCGA-FU-A3NI,TCGA-DS-A7WH,TCGA-ZJ-A8QR,TCGA-ZJ-AAXU,TCGA-C5-A8YQ,TCGA-EK-A3GJ,TCGA-C5-A7XC,TCGA-DS-A0VL,TCGA-VS-A8EL,TCGA-LP-A4AU,TCGA-HG-A2PA,TCGA-DS-A1OC,TCGA-C5-A2LY,TCGA-C5-A1BQ,TCGA-IR-A3LB,TCGA-DG-A2KM,TCGA-C5-A8XJ,TCGA-ZJ-AAXA,TCGA-C5-A1M7,TCGA-C5-A901,TCGA-EX-A449,TCGA-ZJ-A8QO,TCGA-C5-A1MQ,TCGA-DS-A1OD,TCGA-EA-A5FO,TCGA-DS-A0VM,TCGA-MA-AA43,TCGA-VS-A9UM,TCGA-JW-A5VJ,TCGA-VS-A9UP,TCGA-ZJ-AB0H,TCGA-HM-A3JJ,TCGA-LP-A4AV,TCGA-IR-A3LH,TCGA-VS-A959,TCGA-C5-A7CG,TCGA-Q1-A5R2,TCGA-BI-A20A,TCGA-EX-A3L1,TCGA-EK-A3GN,TCGA-MY-A5BE,TCGA-DS-A0VN,TCGA-C5-A7CJ,TCGA-EK-A2RB,TCGA-Q1-A5R1,TCGA-JW-A69B,TCGA-C5-A2LT,TCGA-MA-AA3W,TCGA-C5-A7CO,TCGA-XS-A8TJ
BRD1,ENSG00000100425,3.633640449901366,2.462261769296349,3.6049727264103932,3.5976861021756195,3.4414303602306298,3.555632126100246,2.9557963488975596,3.3954056045663306,3.332636334095148,3.560580459684796,3.4943644046958497,3.485491231761261,2.5153339938149295,3.770014988433124,2.391025288748204,2.393169048442921,2.8195251329869473,3.6615671995271457,3.3620911052800624,3.2968391387582563,3.6985741065101583,3.246256056576463,3.1516153170430226,3.25611997715972,3.2562256751882903,3.1538215460446075,3.1716872186898732,3.5203971032957084,3.3635635937971893,3.256029372685603,3.6008049549894734,3.338595559752823,3.6985074328837197,3.1967329282221946,2.9906100241472853,3.3652025983068947,4.058065344342416,3.379870445774456,3.2170135199735257,3.8227913209955977,3.3423556216162047,2.4992718831690883,2.5460424782484417,3.6661657611385503,2.224750330317355,3.1514529610850652,3.6127417261801806,3.4782988217051116,3.5096578424415332,3.171591153231601,2.6591710557089283,2.278192956301255,3.321423063237356,3.4628376014290243,3.471564671269459,3.6672109124808707,2.732334330990181,3.7358362433805676,3.0186697782170104,3.5571037009221,3.771220053235467,3.5732775678760036,3.820771239494915,3.7583564829399174,3.2742914841021027,3.0842343838902444,3.2692127238727524,3.3561015431498493,3.0435369913739865,3.179781729244974,3.7577486799402315,3.5773200553040088,2.969288659406997,3.291898196046679,3.5036285959481965,3.3099037557227353,3.54241902821491,3.4449585444755737,2.5825319177539012,3.1563966165976653,2.3701363751438147,3.112533337553976,3.6947353590002185,3.6402275803881343,3.56579212147183,4.042364175248008,3.029929876933062,3.447473403849496,2.9537867130103086,3.8637699940530776,3.6551686176095917,3.9380599119648676,3.5420351268734094,3.7486329721912974,3.6033711619595388,3.5101644200570647,3.521842242627665,3.352758525040637,2.325846898238815,3.2811640944498115,3.1195885832971246,3.0473289838655564,3.4578831696404038,3.264296212034829,3.337411391407962,3.6335939548470293,3.262748844180647,3.8984308838762263,3.352433684381394,3.642389666493138,2.876232062907912,2.6120221628080618,3.402108191477879,3.6201288980245723,3.3294106712185685,3.71379477681016,2.6115029105996004,3.4168262334690547,3.4110194134520513,3.124708612188499,3.135846752362452,3.231370963568768,3.396502033662671,3.375859622325924,3.3080258812702463,3.645148265767719,1.9718837829389728,3.4801746275919165,3.062311709518979,4.11985414461324,3.370234041669833,3.6742007441748803,2.862451391325582,3.2799466677945373,3.961401073164279,3.7006283659274297,3.7483860906804742,3.70011785026845,2.663891077517584,3.136716384488312,2.953935670966187,3.9618270320752025,2.845469978525911,3.026410567619773,3.65710260983146,1.1761950948634083,1.6427939752817295,3.2535960253143585,3.411751628964522,3.7892180107167714,2.3745943868901938,4.553655402332891,3.7214929701951673,2.1113986185311444,3.478441209745529,3.493134922305505,3.144503259492547,3.0898370901196204,3.3336384045150957,3.4094724036750668,3.3435215277708306,3.467162077352486,3.4469840116779347,3.611479303785379,4.062173531919688,3.8386492834534267,3.576570509114315,3.770913597110337,3.4140407938017403,3.718043732380979,3.146459721740971,3.2894951411660616,3.718876684552556,3.4150149569927177,3.494095544940634,3.3869350735927135,3.484769736061487,2.526444464590134,4.067148213550771,2.7852366608055252,3.2299262550369177,2.686164326061359,3.1865956354675946,3.739729313037637,3.2908077346909645,2.81866653193404,3.659091115668409,3.1313096099020212,3.126642531118168,3.484731074321627,3.348756476800494,3.2235306707793483,3.201006466056093,3.7099963689114013,3.154178119215204,2.8498992077970757,3.4277268392537996,3.6951141243794496,3.406699923326545,4.043116987720062,3.3407331605877317,2.8059940250667483,3.2708578094636103,3.482603081500865,3.5412298406326568,3.3514021836299643,2.664300785340037,2.4925710591829837,3.0706297570296743,3.4413772389227133,2.664209749211855,3.5184470135569765,3.553532535076164,3.1443074672630424,2.9320422679826725,3.4611749144065422,4.065193149363966,3.298159737234129,2.9849538513853373,2.9130138456157355,3.5139707218797986,3.470185421603329,4.051580920630645,3.6993628438805892,3.464812006631116,3.885310789780971,3.5436443521195433,2.6448484226738644,3.0142481581793756,3.439849164234707,3.6853459092417262,3.8386391995778215,3.555104446272325,3.325112932976464,2.5572875422783077,3.702956688765573,3.524038593934689,3.3675388111333864,3.9092546774578953,3.48177683262937,3.534833556531027,3.485362419703953,3.508492038443464,3.482190016215455,2.949011919634816,3.487100412824529,3.318880792315104,3.3566086663447603,3.299288623858384,3.718515067023485,3.8510193903511665,3.5868848128521846,2.7817164085633825,3.150380953282046,3.797293186349897,3.319487877703456,3.488039345052086,3.1809434796867766,4.15163155163396,3.990791527184649,3.5027633962293487,3.5716282744180696,3.3182011318295066,3.46506025044313,3.199373960721821,4.008334493653593,3.399676973993061,3.5568585426665478,2.9278206201962065,3.3480057407815984,3.699140707961989,3.4487291915115073,3.436641591590962,3.7445055786286106,3.298057067362069,3.491275902866929,2.086036414153338,3.2660218970874237,3.6523717631163715,2.751592259695934,3.1795269739699545,3.532391773038955,3.8176846474836066,4.187949814057734,3.029399877034536,2.927991240039481,1.6390468935635352,3.233581332195895,3.66426664746515,3.7783242397312504,2.2386645921146173,3.1348780543431114,3.189555757777821,3.502075956045791,3.533974420355972,2.6510861431864496,3.6576857317427764,3.2103109293757845,2.990773377908435,3.239000802733382,2.2630945168748595,3.3951725059957787,3.293723609904934,3.4811697546174685
DOT1L,ENSG00000104885,2.281342168308201,1.7649405731256065,2.3911903064822053,3.357580154490591,2.6041662346942487,2.2449174954067157,1.7515065686148394,2.3864522970104645,2.534659280413878,2.391025288748204,2.3668397429033203,3.1418905091231877,2.7005063025295053,2.1352064994306743,2.1435893350016917,2.0275433425843237,2.9948150254217105,2.2776277476590057,2.853756175843635,1.7906052426666135,3.2941648955171865,2.2554100897747915,2.953842574046108,3.369229155803242,1.8129910191811343,2.184343777952907,2.425056411104588,2.2837440165884506,2.4416428259047205,2.5213271850722765,2.9660797183550835,3.1201860275318625,2.610227589544693,2.6835392649608516,2.37300779934775,2.369466483650723,3.3118373030481614,2.0079848200406785,2.8978212596593633,2.4271770546821,2.595264942037584,1.7313570497816613,1.570462931026041,2.7482894733704155,1.546363573885435,2.7875369432829555,3.359605503214515,2.727332368437825,1.9408057181667444,1.5069065545806932,3.159177061926756,2.2475629970713538,2.3364833515363044,2.729313479664895,3.316768458150088,1.4446670668419077,2.302523777735644,3.062950608822808,2.349167091586499,2.75407508958804,3.0371361872544242,2.2355126306277175,2.1778540252599496,2.8651665963774375,2.569418177630969,1.5750218259294215,2.3903099937094643,2.2555309463407287,1.5588064008610596,2.04844545892269,1.8815863162433961,1.522507776366807,2.8193411900587706,2.5320675522890306,2.850359388033556,3.243867072400738,3.914354035388336,3.000775240257318,1.7765672609953562,2.3800090292006777,1.508073639952553,2.460637732003456,3.1653974601227786,2.2648966844654113,3.839062661679662,2.1952215932528447,2.7456030697443166,2.525517677053589,2.8151655140875778,3.2565578185870256,2.9043877544481242,2.8406243635843103,2.6698658251859437,3.0992952043377753,2.468765760127853,1.602076748423829,1.7403231635603587,1.724562965306671,1.9472921108927252,2.1821837691214685,2.880215323988849,2.264206119610228,1.9867385764139018,2.908332569782425,2.34451606857484,2.8903494071988423,2.3145225217916146,2.9423643634087653,2.9093891022653007,2.9369111419078355,1.8195455696424598,2.4344814488829987,3.02908178361185,2.644733081811411,1.0465609057577412,2.5688347303067927,2.3188952496983046,3.304145941202946,1.728051107820429,2.9395274996755663,1.5724531568317002,2.2212584296778077,1.7816534687880108,2.857085251221869,3.3862591411333463,3.279991225903974,2.5656215454970646,2.05647948410697,2.7169031232154692,2.769729430856627,2.545301215451654,3.554883499722958,2.024567909198022,2.360926073684872,2.256980435985688,2.3988155043040247,3.23272214676245,2.899968314771888,2.595455919969609,2.714509300642748,3.829656781805246,2.9071598735509916,2.1812297949804536,2.689120210518187,2.93013175157781,1.7746711123268843,3.989656758390331,2.496743549279264,2.4704848047923136,3.1032290501810897,2.367678584139967,3.2239630731454896,2.528671328925277,2.7238861613011354,1.7231653434575853,2.830235038661726,2.376651567619249,2.3515152607974703,2.5422332822574814,2.275990368024741,2.251749385097187,2.7684807747658233,1.968348846920172,2.7693909190402297,2.393992723934915,2.6322682154995127,1.8653645865572384,2.8604265279861854,3.289155737326328,2.2608988396002907,3.293267472925377,2.4628114322266748,3.4236722859481294,2.7333760351129803,2.9407493500474042,2.4295088459761645,2.142348082144681,3.2282953781946846,2.4540442544210874,2.3581430366267924,3.0178506620385384,1.5620347833263843,2.410910905467051,2.3975291797113907,2.1773118924781167,1.7196653537718198,2.1736711406752067,2.3600270932198204,2.527896069604203,2.4459385372892664,2.1734472860572662,2.134483821510794,2.947067636792243,3.0354655564627855,1.8254193114179658,2.9375892151819145,2.8025447986962564,3.3135506143224176,1.9517369799698314,2.913760676357669,1.5323668355679567,2.9456264296309786,2.039770092833006,2.5396055120221863,2.6168752051286286,2.461816650631213,1.9273276050492203,2.4870232131291177,2.2292802790587336,2.8094144442358986,2.710525442338597,2.3902274368406915,2.410612466420754,1.9552756009268553,2.6892096883016303,2.8441043984854724,2.068498846299809,1.629752942457131,1.7950188128592286,2.5945007774004503,2.7608383516982204,2.8720210181434846,2.52210598140069,2.0522071960712287,2.532391773038955,2.6188729260202215,3.236997664573062,1.645194389943783,2.6201640964397224,2.9452893163422913,3.500751073533101,2.1545832090530683,2.9239097947199992,2.391767719955997,2.772666914724703,2.47752191218829,2.0795658498102747,3.1778221407350378,2.66732447027863,2.7776827170735525,3.1506571526769616,3.3391231289693,2.6047118519519534,2.3975017986384835,1.9867749763947509,3.082940975330207,3.443434260335024,2.268344559207857,1.5500633631647198,3.103699049035073,3.110129346094351,3.735630483669539,1.8696740335745061,3.883757650789371,2.560152438283004,3.0800777402868005,1.7663407331163792,3.024089141657735,2.2925461879503386,2.509923817868476,2.1555549608405586,2.5707300720398383,3.0685332408127115,2.938831522394063,2.3039852676603423,2.4210482124235617,1.851838972849344,3.270723281990588,2.0784732093786933,2.3384814653625314,2.821751026198335,3.2113081804617187,2.8836794612335823,3.792720028299345,2.6403201424246334,2.7957046180211886,1.7309659518600808,3.6393363669929113,2.598936833822527,1.4591168144666722,2.5125303136829573,3.4875506620662953,3.2400547735455043,1.9159797367392526,2.871883065868124,2.4646682670034443,2.3568480792365216,1.7911889415033606,2.3637317825444475,2.447182433918828,2.914947150479577,2.2329369910956642,2.5152835252274732,1.5673020575055248,2.686814244226057,2.9606970393043124,3.4448923047297004,2.611455696584873,2.957450336347116,1.7904801336138627,1.9477035560530769,2.955721967837485,2.530195623856055,2.5298459280447156
CDK2,ENSG00000123374,4.085322671377518,4.622368152416905,4.280020930545732,4.138961875714823,4.453906020789666,3.8648002428986756,4.459707015948924,3.634732652537541,3.180211526789863,4.201774987477368,4.627081489441115,4.057952745105838,4.9612575151981835,4.953870503752928,3.753711493691238,4.475986285690315,4.302553022048033,4.5294899005970075,5.145008933134199,5.083396353360078,3.4838931487782934,4.227086416874644,3.80589087448071,4.444759816113282,4.7154706011580885,5.216101714747448,4.593491220877943,4.238305371476443,4.52694518304753,5.130037143219081,4.148088082645336,4.5439288744160615,4.5382649941301585,5.618635107287752,4.217044550010863,4.017832849999093,4.185121224613902,4.240734100149114,3.726373491923332,4.071196324370833,4.0875986179236214,5.195457843730868,4.637679794366076,3.782387595370314,4.077319917826039,3.6677445564281483,4.393711354359849,4.1149333298577355,4.743628061257458,3.4054614591117742,4.655935658457224,4.431923768373535,4.2181844411798455,4.470230983922608,4.112524997287985,5.704661740507327,4.780173593054769,4.1104551211981155,4.712991889461797,3.9154157302821484,4.954470861704312,4.107947263315423,4.2198112963825585,4.4558137909298585,4.088684371533391,4.498193413926449,3.834337045360617,4.177343788281726,5.277434335961929,4.819126560330173,4.111281758538299,4.409913606239182,4.456319913234261,4.1555225796574655,3.599924740653863,3.928559827162273,3.7156078775293797,4.642181692130784,5.429646089769725,4.675392543042777,4.718969813783164,4.054579357153533,4.060064682067921,3.9743182157051757,4.625060032284775,4.795600729101307,3.8500893000360676,4.5575816397293085,4.20466503863364,4.421788819099825,3.440487166124235,4.53010820784943,4.370826875114926,4.620052631845597,4.334625478934945,4.398849699412378,4.395165649585292,4.47709443355419,4.651809445360021,4.481350613080705,4.6676991476059895,4.117553758011723,4.448279877306262,4.142658495492464,4.166699379230634,5.480358842478419,4.332192337583495,3.8749149729365526,3.9716171237742004,5.159943974140642,4.062458508718815,4.107997463219423,4.6112255061336205,4.049639479624871,4.995656365731828,4.925595977024842,3.8812143185785763,4.189595290492809,4.065684317730155,4.462974981954083,4.348232419239271,4.385023711719456,3.9820991687216423,3.6983963033252047,4.208033367042404,3.988621070470151,3.5593816796089777,2.866512394087798,3.8797253679839194,4.345509924251338,3.160290968846761,4.662911859820732,3.437440824363543,4.287952424033106,3.83426624543992,4.074728057310123,3.2988489029297687,4.400312490870732,4.428611418467134,5.0360680858569,3.8605556482116143,3.9756118452661857,3.5670707988350934,4.1565098789223995,3.677000757341547,2.3743161643720927,3.8142940582828326,4.113283764120123,3.8578018908330343,4.374051803272708,4.081774211370605,3.7516993663903335,4.326371957948743,3.7406685641404045,4.9435931909523045,4.264889180102333,4.513402311482962,3.867056294203906,4.2153835050122055,4.455162801244506,4.328276392287819,4.652119321030771,3.7214820332717164,4.737373097958057,4.700384228803179,4.5807062894528885,3.1502184583457495,4.630970369831743,4.182072504637103,4.30213623462205,4.508713867205501,4.0413306068206225,4.140844082645731,3.748954928075032,4.316739500581172,4.113792164722113,3.737070185765271,4.222054894266374,4.494588416223903,3.6942338989282018,3.968256675479465,4.242023177671956,4.045311906028768,4.010931975989913,4.296934555825127,3.4412311452396493,4.033599197805487,3.438359395018696,4.552413961904507,3.432451703030734,5.117059152720415,4.319314450801262,3.582820914340974,3.329568538082853,4.946211508728924,4.926943505354728,4.423537834116669,4.515144727507917,4.164536905866081,4.503380540263148,4.377484724861675,4.07873790918186,4.50705883666034,4.109226815541996,5.007208959317562,4.863418154076123,3.5462030350000813,4.363220147544611,4.25420096695095,4.449145343065411,4.666398713691082,4.204485069028223,4.384167262816867,4.0375315797751625,4.5715736699692675,4.375303611550699,4.041926312925493,3.957292453130335,4.509366479747834,3.244841403494774,4.3127813279033616,4.334575426198774,4.464334997321427,4.179606589825924,4.50827651498061,4.102347389422848,5.077845420534943,4.600353020114017,5.568868163349047,4.440646622521507,4.524828462577956,3.97454766726586,4.197197031033433,3.6588855352223923,4.274530044671623,3.601149757435379,5.317047145034889,4.7711883538963,4.530950927275417,4.403881214534423,4.232530294425159,4.2680076304969,4.146247899764099,4.373160967208464,5.039528851583528,3.8827506361667883,4.433920883513552,4.007715782654963,4.114367024952,4.534870898674473,4.376012487729741,4.906145010544661,4.047695422492546,4.345673135082104,4.447856865480399,4.396275963359234,4.327565218489054,4.187403544077952,3.7190081593661364,4.7865963618908065,3.9361385034239675,4.324932982539682,4.023548120478887,3.5898473621654254,3.8980148190667627,4.497063027873612,4.36232259588458,3.9382199138940925,3.912965958662095,3.733820700467674,4.0983942908414885,4.207799167103433,4.275595630458466,4.025648984588353,4.011737141230641,4.337504162569753,4.29185400418012,5.136326755664958,4.652520912679567,4.609654508905906,3.945167561626503,4.32755084772832,4.566863851755779,5.086911117074831,4.378157842153383,4.2418706841944935,2.921055421222332,4.803113352547253,4.510999884436811,4.6299918489362755,4.292376854521855,4.30597781467192,4.58556950716888,4.731118058094811,4.466078909233058,4.35356324983318,4.150632784268997,4.554208175532895,4.412659602295946,4.032515249822474,5.300680189943545,4.286969835331045,4.001387926144496,4.029143640603778
